0
0
0
0
0
0
0
10
158
363
451
617
611
571
332
292
236
82
8
0
0
0
0
0
0
0
0
0
0
0
0
6
60
118
136
206
198
221
227
188
177
81
25
0
0
0
0
0
0
0
0
0
0
0
0
18
169
320
510
558
495
562
551
476
316
273
126
0
0
0
0
0
0
0
0
0
0
0
0
19
134
159
199
222
364
321
639
608
560
389
124
0
0
0
0
0
0
0
0
0
0
0
0
4
81
216
269
364
477
510
366
234
125
108
46
0
0
0
0
0
0
0
0
0
0
0
0
17
239
535
768
828
816
720
595
353
294
175
64
0
0
0
0
0
0
0
0
0
0
0
0
4
99
265
490
870
1036
559
484
246
46
27
9
0
0
0
0
0
0
0
0
0
0
0
0
8
79
213
397
286
133
283
654
614
623
393
129
1
0
0
0
0
0
0
0
0
0
0
0
4
95
161
254
396
369
339
441
425
279
161
57
0
0
0
0
0
0
0
0
0
0
0
0
15
241
442
546
595
687
779
807
703
512
332
120
0
0
0
0
0
0
0
0
0
0
0
0
18
254
483
691
470
405
483
544
537
535
326
128
1
0
0
0
0
0
0
0
0
0
0
0
20
167
38
276
688
1037
1054
659
277
46
27
125
3
0
0
0
0
0
0
0
0
0
0
0
23
256
348
469
693
634
688
571
366
191
149
25
0
0
0
0
0
0
0
0
0
0
0
0
18
268
534
776
527
544
535
570
466
357
151
34
0
0
0
0
0
0
0
0
0
0
0
0
26
225
519
483
1024
664
181
390
68
51
31
11
0
0
0
0
0
0
0
0
0
0
0
0
4
140
61
455
745
573
601
309
377
104
91
12
0
0
0
0
0
0
0
0
0
0
0
0
14
223
443
614
762
861
881
845
696
517
314
113
0
0
0
0
0
0
0
0
0
0
0
0
14
218
441
625
788
831
854
824
738
565
354
132
1
0
0
0
0
0
0
0
0
0
0
0
16
275
416
787
690
499
541
234
86
101
32
11
0
0
0
0
0
0
0
0
0
0
0
0
3
18
37
185
194
417
376
701
618
425
294
133
1
0
0
0
0
0
0
0
0
0
0
0
3
51
183
431
472
500
469
449
311
386
295
127
2
0
0
0
0
0
0
0
0
0
0
0
5
90
257
462
772
850
303
520
567
590
244
76
0
0
0
0
0
0
0
0
0
0
0
0
3
86
168
214
266
304
270
245
241
205
130
50
0
0
0
0
0
0
0
0
0
0
0
0
11
202
415
635
772
890
886
830
719
536
334
118
0
0
0
0
0
0
0
0
0
0
0
0
12
241
488
712
877
977
999
947
812
613
381
138
1
0
0
0
0
0
0
0
0
0
0
0
12
232
477
700
867
974
990
936
806
611
375
134
1
0
0
0
0
0
0
0
0
0
0
0
11
217
454
670
826
929
968
902
796
598
357
127
1
0
0
0
0
0
0
0
0
0
0
0
10
186
383
561
724
799
796
740
634
475
282
102
0
0
0
0
0
0
0
0
0
0
0
0
10
197
420
624
777
869
883
827
710
532
318
112
0
0
0
0
0
0
0
0
0
0
0
0
11
210
445
671
850
939
956
892
768
569
343
121
0
0
0
0
0
0
0
0
0
0
0
0
10
207
434
652
825
925
960
876
755
571
343
127
1
0
0
0
0
0
0
0
0
0
0
0
11
218
461
682
861
966
991
944
819
635
390
144
1
0
0
0
0
0
0
0
0
0
0
0
3
109
201
370
512
588
582
507
346
297
239
84
1
0
0
0
0
0
0
0
0
0
0
0
8
151
305
490
650
731
737
706
629
477
281
99
0
0
0
0
0
0
0
0
0
0
0
0
8
159
350
533
655
735
755
732
609
443
278
96
0
0
0
0
0
0
0
0
0
0
0
0
3
165
405
573
666
776
867
661
418
210
261
110
1
0
0
0
0
0
0
0
0
0
0
0
10
208
453
682
855
946
970
893
761
570
340
118
0
0
0
0
0
0
0
0
0
0
0
0
9
201
484
727
770
622
392
316
268
265
144
50
0
0
0
0
0
0
0
0
0
0
0
0
11
200
465
641
759
753
794
745
617
497
303
126
1
0
0
0
0
0
0
0
0
0
0
0
8
170
370
557
683
801
852
779
665
510
302
109
1
0
0
0
0
0
0
0
0
0
0
0
9
199
433
658
826
933
967
926
788
591
359
135
1
0
0
0
0
0
0
0
0
0
0
0
9
205
441
656
819
908
936
885
758
571
343
121
1
0
0
0
0
0
0
0
0
0
0
0
9
194
405
596
741
834
856
807
695
518
313
112
1
0
0
0
0
0
0
0
0
0
0
0
10
206
442
654
826
872
910
847
712
544
343
132
1
0
0
0
0
0
0
0
0
0
0
0
12
243
511
781
498
503
460
527
468
402
261
90
1
0
0
0
0
0
0
0
0
0
0
0
10
203
429
649
813
900
944
