,hs,dhw,cs,el
510,358.935,69.017,0,696.378
511,658.698,145.312,0,639.446
512,695.951,253.957,0,607.218
513,589.089,257.698,0,608.438
514,483.385,239.064,0,608.594
515,391.014,288.038,0,607.295
516,1.211,298.077,0,967.833
517,200.741,253.165,0,676.462
518,260.998,171.349,0,601.023
519,299.993,146.993,0,598.351
520,341.547,176.469,0,594.2
521,310.502,224.994,0,640.329
522,38.354,282.628,0,935.22
523,8.604,228.644,0,1027.57
524,345.931,164.664,0,422.763
525,0,185.983,0,424.63
526,0,105.131,0,434.637
527,0,61.708,0,358.238
528,0,27.79,0,346.465
529,0,21.879,0,346.461
530,0,18.427,0,346.458
531,0,17.461,0,346.453
532,0,17.485,0,346.453
533,0,18.456,0,394.356
534,535.844,47.115,0,695.437
535,816.63,109.83,0,399.663
536,844.776,172.655,0,351.229
537,800.102,226.194,0,351.256
538,751.5,246.511,0,351.267
539,694.543,251.678,0,351.268
540,238.443,195.558,0,695.426
541,515.566,192.817,0,405.77
542,555.278,162.663,0,351.226
543,571.986,146.889,0,351.218
544,579.152,91.408,0,351.189
545,506.306,140.822,0,401.421
546,200.887,188.341,0,680.569
547,110.525,201.929,0,774.33
548,484.082,116.152,0,399.091
549,0,100.399,0,393.701
550,0,93.675,0,394.08
551,0,44.975,0,346.471
552,0,22.766,0,346.461
553,0,16.185,0,346.456
554,0,25.035,0,346.451
555,0,25.062,0,346.451
556,0,17.151,0,346.453
557,0,92.34,0,393.946
558,606.056,240.382,0,690.385
559,4146.41,264.393,0,906.095
560,3544.573,287.472,0,1412.408
561,3190.044,316.05,0,1727.921
562,2660.54,301.608,0,2026.248
563,2407.78,273.666,0,1720.523
564,1888.119,254.025,0,1380.511
565,1851.519,277.054,0,1486.526
566,1566.408,262.501,0,2022.744
567,1515.221,223.275,0,1712.528
568,1449.729,203.229,0,1486.596
569,1505.674,200.454,0,905.648
570,178.622,222.418,0,938.224
571,79.914,221.747,0,1038.618
572,461.242,182.136,0,424.319
573,0,149.91,0,424.898
574,0,77.068,0,435.993
575,0,55.021,0,358.311
576,0,22.742,0,346.461
