,hs,dhw,cs,el
312,0,16.96,1346.846,1615.064
313,0,15.798,1267.204,1286.476
314,0,15.811,1118.071,1242.148
315,0,36.906,1040.687,1229.22
316,0,35.462,947.453,1212.711
317,0,36.792,857.766,1241.785
318,0,346.306,6556.698,1703.262
319,0,335.018,4186.979,1928.445
320,0,273.099,7972.13,3479.778
321,0,232.166,9225.246,3671.58
322,0,169.41,9415.719,3875.881
323,0,180.967,9284.849,3864.413
324,0,191.225,8316.991,3605.446
325,0,185.617,9230.256,3806.861
326,0,264.817,9225.178,3840.961
327,0,305.106,9038.787,3846.221
328,0,358.207,9060.808,3898.113
329,0,342.117,6796.471,2830.179
330,0,217.31,1681.195,2053.601
331,0,150.102,1579.694,1997.713
332,0,127.718,1610.34,1859.827
333,0,115.101,1509.524,1797.513
334,0,49.368,1438.541,1578.65
335,0,42.503,1356.22,1492.397
336,0,23.957,1290.495,1147.675
337,0,20.86,1241.767,1091.295
338,0,20.863,1170.393,1082.832
339,0,39.645,1096.712,1075.572
340,0,38.197,973.642,1069.355
341,0,43.711,955.648,1064.282
342,0,351.979,6298.835,1675.91
343,0,317.898,4186.005,1898.498
344,0,243.95,5570.225,2312.611
345,0,238.907,6414.397,2479.863
346,0,173.294,6168.262,2587.384
347,0,183.246,7359.526,2763.011
348,0,177.969,6609.344,2338.435
349,0,174.738,5882.183,2223.639
350,0,265.236,6007.862,2248.578
351,0,300.501,5330.608,2145.361
352,0,343.567,5114.634,2159.872
353,0,332.616,4877.551,2083.299
354,0,214.821,1513.979,1695.342
355,0,151.307,1463.367,1583.421
356,0,127.359,1398.377,1498.829
357,0,133.563,1403.457,1438.795
358,0,56.096,1345.897,1296.627
359,0,51.207,1265.36,1175.742
360,0,35.267,1235.641,1140.408
361,0,32.848,1090.264,1078.533
362,0,32.823,1106.971,1077.355
363,0,44.56,1041.47,1074.708
364,0,43.098,963.313,1069.88
365,0,54.289,976.805,1066.357
366,0,352.749,6010.195,1419.043
367,0,313.029,3893.158,1604.707
368,0,229.989,4540.18,1759.989
369,0,190.464,3836.481,1792.211
370,0,160.848,5447.515,2024.343
371,0,169.1,5725.48,2104.324
372,0,164.071,5896.978,2068.185
373,0,175.33,5999.333,2093.394
374,0,258.609,5505.052,2035.977
375,0,293.623,5536.724,2051.277
376,0,335.227,5108.046,2021.729
377,0,342.194,5207.081,2083.89
378,0,222.561,1628.435,1703.084
379,0,160.263,1590.473,1661.429
380,0,132.726,1531.788,1579.233
381,0,149.368,1467.411,1521.404
382,0,69.975,1430.425,1275.683
383,0,56.228,1362.011,1200.65
384,0,17.099,1270.396,1472.679
385,0,15.919,1192.989,1241.425
386,0,15.92,1121.219,1217.961
387,0,36.991,1004.195,1208.319
388,0,35.559,907.166,1200.281
389,0,36.849,853.011,1232.867
390,0,346.087,5832.908,1671.969
391,0,334.917,3976.08,1886.786
392,0,273.044,7721.852,3409.129
393,0,232.145,8974.631,3591.409
394,0,169.423,9398.521,3783.106
395,0,180.892,9802.216,3847.879
396,0,191.067,9018.001,3599.498
397,0,185.402,10497.269,3835.565
398,0,264.532,10299.034,3885.336
399,0,304.782,10021.748,3908.79
400,0,357.829,10063.056,3974.332
401,0,341.752,7797.691,2931.269
402,0,217.021,2173.795,2106.23
403,0,149.902,1938.773,2017.991
404,0,127.533,1838.588,1899.447
405,0,114.933,1780.943,1833.685
406,0,49.243,1693.107,1610.412
407,0,42.391,1634.748,1536.566
408,0,16.873,1522.622,1605.5
409,0,15.71,1450.184,1306.065
410,0,15.719,1374.008,1267.936
411,0,36.746,1349.967,1248.77
412,0,35.344,1308.253,1230.305
413,0,36.699,1248.49,1277.222
