,hs,dhw,cs,el
177,0,249.549,5321.059,2292.901
178,0,181.014,5331.799,2393.205
179,0,191.495,5615.063,2423.221
180,0,185.979,5606.081,2098.305
181,0,182.549,5385.16,2062.717
182,0,277.116,6094.434,2150.1
183,0,313.845,5793.147,2171.471
184,0,358.736,5835.965,2237.47
185,0,347.194,5694.704,2190.446
186,0,224.098,1855.341,1743.432
187,0,157.744,1577.001,1602.42
188,0,132.72,1500.547,1514.742
189,0,139.257,1446.241,1452.107
190,0,58.149,1393.372,1305.526
191,0,53.012,1335.359,1186.159
192,0,36.667,1244.511,1143.527
193,0,34.114,1210.208,1084.922
194,0,34.13,1067.969,1074.629
195,0,46.146,957.127,1065.003
196,0,44.679,830.311,1055.606
197,0,56.453,733.007,1048.118
198,0,368.857,5466.593,1377.694
199,0,327.291,3240.84,1538.158
200,0,240.26,4070.287,1735.755
201,0,198.845,4822.371,1882.781
202,0,167.855,5306.487,2054.504
203,0,176.53,5315.926,2098.683
204,0,171.263,5654.652,2095.686
205,0,183.016,5746.754,2118.765
206,0,270.05,5672.029,2127.816
207,0,306.661,5696.714,2137.731
208,0,350.082,5896.883,2186.545
209,0,357.39,5703.395,2227.347
210,0,232.347,1996.435,1769.275
211,0,167.278,1758.62,1699.181
212,0,138.518,1657.168,1608.59
213,0,155.943,1596.631,1544.366
214,0,72.799,1518.463,1291.926
215,0,58.441,1422.281,1209.308
216,0,17.461,1300.66,1478.756
217,0,16.219,1213.724,1234.794
218,0,16.229,1115.124,1202.808
219,0,38.007,1027.114,1193.571
220,0,36.51,936.559,1182.753
221,0,38.018,867.435,1219.677
222,0,361.578,5743.587,1657.517
223,0,350.027,3701.51,1842.88
224,0,285.353,6882.357,3318.807
225,0,242.573,8312.183,3504.4
226,0,176.987,8750.202,3678.421
227,0,188.98,9076.241,3753.017
228,0,199.611,8267.062,3516.205
229,0,193.689,9638.55,3759.976
230,0,276.51,9511.349,3790.149
231,0,318.646,9328.294,3785.99
232,0,374.16,9487.377,3825.434
233,0,357.336,7132.691,2789.179
234,0,226.917,1917.351,2058.703
235,0,156.646,1751.924,1993.355
236,0,133.254,1664.109,1857.667
237,0,119.975,1633.462,1799.123
238,0,51.011,1534.064,1579.28
239,0,43.827,1374.59,1494.6
240,0,17.316,1237.547,1629.889
241,0,16.098,1125.345,1287.013
242,0,16.108,1049.6,1242.565
243,0,37.85,932.202,1224.105
244,0,36.381,859.269,1209.029
245,0,37.924,813.032,1240.282
246,0,361.433,6045.014,1700.362
247,0,349.946,4159.497,1908.743
248,0,285.22,7879.276,3433.294
249,0,242.434,9047.094,3626.048
250,0,176.836,9114.304,3818.496
251,0,188.886,9059.669,3812.492
252,0,199.578,8222.173,3543.881
253,0,193.721,9282.104,3767.449
254,0,276.573,9333.539,3796.652
255,0,318.712,9253.846,3803.383
256,0,374.204,9293.255,3852.847
257,0,357.39,6920.082,2802.655
258,0,226.942,1759.083,2045.317
259,0,156.661,1614.646,1985.867
260,0,133.271,1572.973,1858.326
261,0,120.005,1543.979,1791.313
262,0,51.023,1455.955,1572.893
263,0,43.847,1362.674,1496.596
264,0,17.315,1274.553,1625.851
265,0,16.099,1184.255,1276.399
266,0,16.111,1043.143,1239.187
267,0,37.896,925.54,1216.576
268,0,36.43,787.641,1198.331
269,0,37.97,701.827,1243.898
270,0,361.645,6163.716,1699.924
271,0,350.192,4046.695,1900.465
272,0,285.43,7513.836,3409.467
273,0,242.656,9145.232,3600.405
274,0,177.054,9176.297,3783.395
275,0,189.089,9127.567,3822.581
276,0,199.773,8073.476,3564.456
277,0,193.903,9014.512,3753.531
278,0,276.792,8934.357,3773.179
279,0,318.981,8528.068,3760.668
280,0,374.553,8755.791,3814.592
281,0,357.697,6625.18,2774.238
282,0,227.19,1661.5,2034.799
283,0,156.865,1475.105,1959.79
284,0,133.458,1384.092,1838.911
285,0,120.173,1301.27,1775.034
286,0,51.169,1204.261,1549.429
287,0,43.997,1081.519,1464.835
288,0,17.422,964.452,1559.711
289,0,16.189,880.207,1248.069
290,0,16.195,818.616,1205.452
291,0,38.026,766.04,1197.524
292,0,36.485,705.693,1184.847
293,0,38.009,648.575,1220.585
294,0,361.653,5622.643,1674.307
295,0,350.202,3839.781,1878.235
296,0,285.455,6471.313,3300.595
297,0,242.679,7445.557,3457.812
298,0,177.063,8477.578,3667.965
299,0,189.012,9233.201,3776.244
300,0,199.611,8368.476,3561.488
301,0,193.741,9191.711,3723.968
302,0,276.595,8902.49,3748.079
303,0,318.781,8348.461,3714.474
304,0,374.359,7913.696,3693.122
305,0,357.566,5962.608,2664.816
306,0,227.157,1466.912,2003.059
307,0,156.774,1452.774,1955.663
308,0,133.358,1370.393,1824.399
309,0,120.071,1300.563,1765.01
310,0,51.084,1299.252,1544.83
311,0,43.889,1211.49,1465.656
312,0,17.373,1090.764,1593.351
313,0,16.158,933.716,1264.541
314,0,16.173,812.373,1220.819
315,0,37.945,734.478,1207.275
316,0,36.496,596.408,1187.427
317,0,38.027,494.049,1215.706
318,0,361.736,5540.303,1661.216
319,0,350.248,3547.049,1848.358
320,0,285.402,6467.213,3363.212
321,0,242.613,7571.12,3543.823
322,0,177.003,8188.394,3735.044
323,0,189.012,8454.726,3804.087
324,0,199.66,7690.975,3564.598
325,0,193.765,8548.009,3784.247
326,0,276.595,8649.134,3829.919
327,0,318.712,8667.61,3857.71
328,0,374.204,8794.563,3926.814
329,0,357.378,6963.421,2893.048
330,0,226.958,1934.924,2093.948
331,0,156.69,1623.306,2010.591
332,0,133.318,1544.637,1868.53
333,0,120.056,1429.89,1800.824
334,0,51.072,1349.847,1577.566
335,0,43.896,1244.73,1486.811
336,0,24.851,1161.855,1139.935
337,0,21.615,1078.436,1080.171
338,0,21.636,930.186,1066.703
339,0,41.064,832.776,1057.502
340,0,39.549,720.771,1049.548
341,0,45.402,663.351,1042.142
342,0,368.026,5215.739,1628.142
343,0,332.425,3465.094,1801.903
344,0,255.117,3983.78,2135.148
345,0,249.92,4398.829,2245.872
346,0,181.182,5185.56,2422.239
347,0,191.69,5266.615,2458.519
348,0,186.217,4611.054,2060.498
349,0,182.782,4878.067,2067.285
350,0,277.436,5247.107,2124.11
351,0,314.218,5074.403,2132.809
352,0,359.192,5275.101,2208.682
353,0,347.631,5022.183,2145.853
354,0,224.493,1725.488,1737.827
355,0,158.094,1386.641,1589.731
356,0,133.038,1312.177,1500.525
357,0,139.583,1233.694,1433.289
358,0,58.386,1148.312,1283.133
359,0,53.225,1062.841,1162.243
360,0,36.805,930.869,1122.02
361,0,34.229,834.652,1066.408
362,0,34.226,757.127,1058.961
363,0,46.31,656.111,1050.011
364,0,44.766,601.378,1044.209
365,0,56.536,558.265,1038.951
366,0,368.857,4289.888,1344.897
367,0,327.217,2894.125,1491.146
368,0,240.313,2963.083,1614.257
369,0,199.005,2861.567,1691.844
370,0,167.972,3856.04,1859.268
371,0,176.645,4572.611,1926.244
372,0,171.386,4821.094,1909.21
373,0,183.167,4815.899,1921.757
374,0,270.213,4751.606,1952.49
375,0,306.816,4702.185,1965.947
376,0,350.233,4937.025,1999.905
377,0,357.543,4719.888,2038.754
378,0,232.461,1606.275,1702.539
379,0,167.378,1468.24,1648.443
380,0,138.54,1456.849,1568.545
381,0,155.93,1389.801,1511.859
382,0,72.761,1354.829,1266.819
383,0,58.384,1342.646,1193.792
384,0,17.524,1172.078,1453.772
385,0,16.233,1144.944,1234.18
386,0,16.226,1087.451,1212.774
387,0,37.939,963.499,1203.304
388,0,36.463,905.478,1198.131
389,0,37.992,813.994,1228.268
390,0,361.376,5679.372,1646.023
391,0,349.808,3820.933,1848.677
392,0,285.182,6958.188,3295.592
393,0,242.518,7940.335,3421.799
394,0,177.003,8154.387,3550.533
395,0,189.106,8389.331,3561.077
396,0,199.848,7401.535,3300.192
397,0,194.009,9001.942,3522.521
398,0,276.84,9067.329,3575.171
399,0,318.959,8690.27,3594.033
400,0,374.455,8288.599,3646.74
401,0,357.551,6070.11,2638.773
402,0,227.114,1495.685,2002.67
403,0,156.786,1375.716,1927.771
404,0,133.378,1307.154,1815.18
405,0,120.093,1251.732,1755.436
406,0,51.138,1197.144,1537.304
407,0,43.936,1166.948,1469.269
408,0,17.422,1060.687,1543.349
409,0,16.188,986.249,1249.87
410,0,16.191,932.687,1216.705
411,0,37.906,901.008,1202.108
412,0,36.439,851.497,1188.438
413,0,37.953,806.108,1238.805
414,0,361.349,6174.768,1672.967
415,0,349.809,4098.226,1885.066
416,0,285.093,8029.98,3421.616
417,0,242.411,8308.383,3532.175
418,0,176.881,8413.932,3700.853
419,0,188.877,8774.099,3775.969
420,0,199.558,7719.214,3501.083
421,0,193.678,8716.972,3730.337
422,0,276.522,9426.737,3746.77
423,0,318.697,9285.883,3718.772
424,0,374.343,8998.97,3731.006
425,0,357.434,6638.253,2699.748
426,0,227.004,1583.856,2007.831
427,0,156.676,1507.018,1963.216
428,0,133.268,1437.999,1833.335
429,0,119.985,1394.882,1770.721
430,0,51.02,1338.898,1547.534
431,0,43.834,1267.407,1471.351
432,0,17.334,1220.265,1560.17
433,0,16.108,1129.437,1259.942
434,0,16.114,1023.7,1224.305
435,0,37.819,978.646,1206.756
436,0,36.359,907.855,1200.648
437,0,37.904,822.986,1231.047
438,0,361.321,6144.333,1701.586
439,0,349.817,4037.63,1920.747
440,0,285.158,7127.987,3426.332
441,0,242.406,7906.177,3611.68
442,0,176.802,8034.801,3800.578
443,0,188.803,8247.465,3837.466
444,0,199.507,7345.363,3536.757
445,0,193.6,8371.868,3788.419
446,0,276.41,8584.225,3834.399
447,0,318.522,8393.123,3830.634
448,0,373.965,8517.03,3908.742
449,0,357.144,6727.87,2864.505
450,0,226.744,1889.383,2086.08
451,0,156.505,1652.055,2001.318
452,0,133.115,1599.819,1883.228
453,0,119.857,1489.467,1813.77
454,0,50.894,1432.578,1600.284
455,0,43.723,1352.662,1507.435
456,0,17.237,1233.416,1608.611
457,0,16.015,1160.831,1295.261
458,0,16.026,1102.677,1252.291
459,0,37.705,1034.409,1236.759
460,0,36.268,935.647,1223.299
461,0,37.831,907.963,1267.374
462,0,361.222,5915.036,1731.382
463,0,349.777,4544.008,1970.482
464,0,285.158,7660.351,3462.321
465,0,242.46,8075.192,3588.212
466,0,176.852,8925.687,3811.65
467,0,188.867,9154.557,3836.106
468,0,199.533,8266.933,3572.791
