Name,hs,dhw,hs_and_dhw,cs,el
B3319,75.333,5.039,80.372,0.0,9.109
B2007,44.785,4.628,49.413,0.0,8.43
B2588,85.845,9.107,94.952,0.0,17.215
B3696,16.429,0.919,17.348,0.0,1.876
B1081,47.903,1.044,48.946999999999996,0.0,2.41
B1095,41.031,0.972,42.003,0.0,2.282
B3682,52.368,3.469,55.837,0.0,6.362
B3872,75.924,4.422,80.346,0.0,8.118
B1903,122.32,9.637,131.957,0.0,18.568
B1917,93.344,9.637,102.981,0.0,18.478
B3866,0.0,0.0,0.0,0.0,0.094
B1042,206.485,41.854,248.339,0.0,92.53
B3655,64.895,3.577,68.472,0.0,5.928
B3133,55.543,9.69,65.233,0.0,18.465
B1724,67.211,2.706,69.917,0.0,4.27
B1730,84.395,11.519,95.914,0.0,23.057
B2239,208.065,4.253,212.31799999999998,0.0,68.453
B3127,68.038,14.05,82.088,0.0,28.231
B3641,45.097,3.483,48.58,0.0,6.163
B3899,27.402,3.995,31.397000000000002,0.0,6.489
B1056,45.513,1.175,46.687999999999995,0.0,2.741
B4106,215.378,5.719,221.09699999999998,0.0,51.893
B3669,153.185,31.341,184.526,0.0,69.118
B2577,256.71,8.7,265.40999999999997,0.0,16.707
B1718,260.454,5.557,266.011,0.0,10.33
B2211,129.865,7.42,137.285,0.0,13.904
B2205,127.247,8.289,135.536,0.0,15.36
B4112,23.572,1.227,24.799,0.0,5.924
B2563,71.687,5.428,77.115,0.0,9.679
B1693,63.296,2.965,66.261,0.0,4.7
B3084,54.592,4.954,59.546,0.0,8.847
B3090,30.479,1.302,31.781,0.0,1.752
B1687,40.611,5.586,46.196999999999996,0.0,9.918
B4099,49.804,8.089,57.893,0.0,16.88
B3906,0.0,0.0,0.0,0.0,0.262
B1877,61.117,1.88,62.997,0.0,5.993
B1863,97.883,7.123,105.006,0.0,20.943
B3912,108.243,12.964,121.207,0.0,25.373
B1136,30.443,1.004,31.447000000000003,0.0,1.892
B3721,33.14,4.284,37.424,0.0,7.607
B3047,35.683,1.035,36.717999999999996,0.0,2.484
B2359,84.571,5.944,90.515,0.0,11.282
B1650,50.157,1.357,51.513999999999996,0.0,3.941
B1888,143.431,3.763,147.19400000000002,0.0,6.449
B1644,29.064,2.15,31.214,0.0,5.13
B3053,0.0,0.0,0.0,0.0,0.446
B3735,28.421,0.981,29.402,0.0,2.232
B1122,98.586,13.686,112.27199999999999,0.0,26.991
B2403,42.783,0.789,43.572,0.0,13.621
B4072,0.0,0.0,0.0,0.0,0.228
B2365,31.824,1.1,32.924,0.0,1.149
B2371,105.916,13.27,119.18599999999999,0.0,26.763
B1678,42.614,5.791,48.405,0.0,10.483
B2417,18.989,0.471,19.46,0.0,5.507
B3709,14.421,0.916,15.337,0.0,1.87
B4066,0.0,0.0,0.0,0.0,0.651
B3286,63.048,4.441,67.489,0.0,11.309
B2198,147.612,13.828,161.44,0.0,27.347
B1491,116.936,9.967,126.903,0.0,19.652
B2826,12.191,1.109,13.3,0.0,2.813
B2832,6.075,0.91,6.985,0.0,2.236
B1485,29.385,5.051,34.436,0.0,7.869
B3292,49.949,0.971,50.919999999999995,0.0,2.293
B1452,76.985,5.38,82.365,0.0,9.857
B3245,99.016,3.682,102.69800000000001,0.0,5.844
B3523,8.066,0.195,8.261000000000001,0.0,2.429
B1334,91.366,4.377,95.743,0.0,7.296
B1320,632.865,17.437,650.302,0.0,224.456
B3537,83.77,2.012,85.782,0.0,21.585
B2629,73.82,4.906,78.726,0.0,8.757
B3251,103.451,3.681,107.13199999999999,0.0,5.969
B1446,64.498,1.491,65.989,0.0,4.382
B2167,114.613,4.789,119.402,0.0,8.426
B3279,0.0,0.0,0.0,0.0,0.026
B1308,90.526,4.39,94.916,0.0,7.307
B2601,47.831,7.387,55.218,0.0,15.481
B2615,178.699,3.186,181.88500000000002,0.0,5.468
B2173,137.544,5.645,143.18900000000002,0.0,10.15
B2614,123.008,2.451,125.45899999999999,0.0,3.801
B2172,90.855,7.286,98.141,0.0,14.107
B3278,0.0,0.0,0.0,0.0,0.45
B2166,225.744,27.642,253.386,0.0,57.778
B2600,54.081,7.775,61.856,0.0,15.869
B1309,59.775,3.057,62.832,0.0,4.67
B2628,166.909,8.56,175.469,0.0,16.479
B1321,610.578,20.501,631.079,0.0,244.726
B1447,95.762,5.117,100.879,0.0,8.993
B3250,107.245,3.708,110.953,0.0,6.048
B3244,76.42,3.613,80.033,0.0,5.872
B1453,72.124,4.68,76.804,0.0,12.612
B1335,96.723,4.376,101.099,0.0,7.322
B3522,0.0,0.0,0.0,0.0,0.091
B2833,12.839,1.102,13.941,0.0,2.731
B3293,22.195,0.949,23.144000000000002,0.0,2.25
B1484,35.588,4.58,40.168,0.0,7.939
B1490,119.91,10.832,130.742,0.0,21.7
B2199,175.776,10.635,186.411,0.0,21.109
B3287,0.0,0.0,0.0,0.0,0.137
B2827,7.372,0.974,8.346,0.0,2.649
B1679,42.674,2.415,45.089,0.0,3.796
B2370,57.788,7.406,65.194,0.0,15.37
B4067,0.0,0.0,0.0,0.0,2.66
B3708,14.428,0.916,15.344000000000001,0.0,1.87
B2416,165.431,48.224,213.655,0.0,19.856
B4073,11.297,0.367,11.664000000000001,0.0,3.904
B2402,225.234,72.325,297.559,0.0,30.891
B2364,67.74,1.193,68.93299999999999,0.0,3.182
B3052,95.18,6.83,102.01,0.0,12.628
B1645,60.554,1.906,62.46,0.0,6.325
B1123,72.77,3.912,76.682,0.0,36.304
B3734,39.476,0.928,40.403999999999996,0.0,1.875
B3720,54.347,3.773,58.120000000000005,0.0,6.524
B1137,36.71,1.002,37.712,0.0,1.876
B1889,21.805,3.148,24.953,0.0,4.999
B1651,28.666,1.015,29.681,0.0,2.502
B2358,45.797,5.613,51.41,0.0,10.34
B3046,22.287,1.027,23.314,0.0,2.42
B1862,50.81,1.212,52.022000000000006,0.0,3.254
B3913,68.55,3.81,72.36,0.0,6.516
B3907,51.223,8.218,59.441,0.0,16.833
B1876,196.706,3.559,200.265,0.0,57.148
B1686,77.928,4.486,82.414,0.0,7.905
B4098,108.367,2.664,111.031,0.0,4.987
B3085,0.0,0.0,0.0,0.0,0.099
B1692,29.778,4.115,33.893,0.0,7.939
B2204,117.751,8.496,126.247,0.0,15.895
B2562,62.431,5.672,68.103,0.0,10.353
B4113,45.862,2.817,48.679,0.0,4.601
B2576,83.951,11.203,95.154,0.0,22.199
B3668,77.167,4.292,81.459,0.0,43.29
B4107,73.186,4.873,78.05900000000001,0.0,8.642
B2210,52.717,1.558,54.275,0.0,11.888
B1719,91.116,3.443,94.559,0.0,5.983
B3126,46.416,8.815,55.230999999999995,0.0,17.02
B2238,280.022,15.797,295.819,0.0,130.419
B1731,47.025,1.846,48.870999999999995,0.0,2.756
B1057,22.193,1.049,23.242,0.0,2.595
B3898,0.0,0.0,0.0,0.0,0.192
B3640,41.831,7.17,49.001000000000005,0.0,14.636
B3654,0.0,0.0,0.0,0.0,0.135
B1043,222.72,11.686,234.406,0.0,35.129
B1725,74.322,2.616,76.938,0.0,4.242
B3132,32.525,1.415,33.94,0.0,9.014
B1916,54.632,5.441,60.073,0.0,9.741
B3867,0.0,0.0,0.0,0.0,0.092
B3873,113.586,6.23,119.816,0.0,19.033
B1902,27.172,1.104,28.276,0.0,6.378
B3683,72.277,11.009,83.286,0.0,21.888
B1094,147.752,2.768,150.52,0.0,12.263
B1080,38.146,1.081,39.227000000000004,0.0,2.377
B3697,18.45,0.918,19.368,0.0,1.877
B2589,24.274,2.784,27.058,0.0,5.095
B1269,41.906,0.931,42.836999999999996,0.0,1.918
B2760,37.556,5.571,43.126999999999995,0.0,10.021
B2006,142.576,2.92,145.49599999999998,0.0,4.841
B3318,84.947,6.319,91.266,0.0,11.694
B2012,63.347,6.068,69.415,0.0,10.218
B2774,66.386,7.974,74.36,0.0,15.353
B2984,40.101,3.996,44.097,0.0,6.51
B3442,0.0,0.0,0.0,0.0,3.249
B1255,168.489,4.702,173.191,0.0,39.441
B1533,28.074,0.972,29.046000000000003,0.0,2.224
B3324,0.0,0.0,0.0,0.0,0.119
B3330,1518.2,22.576,1540.776,0.0,576.332
B1527,71.02,3.089,74.109,0.0,4.963
B1241,96.987,3.558,100.54499999999999,0.0,5.945
B2990,10.842,1.029,11.871,0.0,2.402
B3456,373.54,7.919,381.459,0.0,81.274
B2748,96.018,6.587,102.605,0.0,18.429
B1296,106.341,6.36,112.701,0.0,75.435
B2947,31.131,0.981,32.112,0.0,2.164
B3481,0.0,0.0,0.0,0.0,0.211
B2953,34.736,1.263,35.998999999999995,0.0,3.053
B3495,28.841,0.626,29.467000000000002,0.0,8.938
B1282,189.439,3.719,193.158,0.0,65.395
B1286,311.719,36.637,348.356,0.0,78.647
B2957,60.246,4.541,64.787,0.0,7.976
B3491,646.012,135.412,781.424,0.0,307.859
B2943,63.715,1.489,65.20400000000001,0.0,4.12
B1292,739.096,25.898,764.994,0.0,319.18
B1279,38.235,0.927,39.162,0.0,1.894
B2770,85.956,4.833,90.789,0.0,8.664
B3308,70.187,13.347,83.53399999999999,0.0,28.282
B2016,42.459,6.007,48.466,0.0,12.398
B2002,125.728,1.288,127.01599999999999,0.0,3.917
B2764,61.954,3.465,65.419,0.0,6.065
B2994,34.116,1.224,35.339999999999996,0.0,2.893
B3452,69.737,9.467,79.204,0.0,18.933
B1245,714.897,22.424,737.321,0.0,277.352
B1523,82.461,4.479,86.94,0.0,7.872
B3334,0.0,0.0,0.0,0.0,2.779
B3320,33.558,4.449,38.007,0.0,7.772
B1537,461.069,9.528,470.59700000000004,0.0,102.899
B1251,48.917,2.243,51.160000000000004,0.0,3.413
B2980,48.17,1.291,49.461,0.0,3.625
B3446,61.348,8.341,69.689,0.0,16.349
B1906,69.543,8.987,78.53,0.0,18.574
B3877,115.119,2.982,118.101,0.0,5.859
B3863,29.62,4.082,33.702,0.0,8.097
B1912,169.304,20.504,189.808,0.0,41.559
B3693,15.953,0.917,16.87,0.0,1.854
B1084,51.57,1.077,52.647,0.0,2.647
B1090,40.367,1.197,41.564,0.0,2.813
B2599,102.548,10.323,112.87100000000001,0.0,20.159
B3687,34.703,4.33,39.033,0.0,7.71
B2214,73.069,1.222,74.291,0.0,2.8
B4103,32.285,7.034,39.318999999999996,0.0,14.404
B2572,0.0,0.0,0.0,0.0,0.403
B3678,0.0,0.0,0.0,0.0,0.057
B4117,154.818,7.131,161.949,0.0,13.618
B2566,33.423,4.814,38.237,0.0,8.804
B2200,123.362,4.83,128.192,0.0,8.562
B1709,54.898,10.447,65.345,0.0,14.093
B2228,37.817,1.205,39.022,0.0,2.136
B3136,104.435,13.912,118.34700000000001,0.0,28.096
B1721,53.348,2.189,55.537,0.0,3.363
B1047,1299.026,29.562,1328.588,0.0,356.538
B3650,6.75,1.03,7.78,0.0,2.426
B3888,33.258,6.339,39.597,0.0,12.999
B3644,6.862,1.026,7.888,0.0,2.519
B1053,574.206,35.027,609.2330000000001,0.0,109.745
B1735,120.177,2.602,122.77900000000001,0.0,4.266
B3122,64.283,8.054,72.337,0.0,15.063
B1872,221.787,22.902,244.68900000000002,0.0,45.625
B3903,0.0,0.0,0.0,0.0,0.427
B3917,164.655,3.915,168.57,0.0,31.392
B1866,41.385,6.166,47.551,0.0,12.72
B1696,49.182,3.775,52.957,0.0,6.594
B3081,0.0,0.0,0.0,0.0,0.304
B4088,577.552,17.149,594.701,0.0,197.335
B3095,0.0,0.0,0.0,0.0,0.421
B1682,0.0,0.0,0.0,0.0,0.151
B1669,47.213,6.407,53.620000000000005,0.0,12.289
B2360,39.86,5.193,45.053,0.0,9.439
B2406,8.683,0.228,8.911,0.0,2.311
B3718,13.932,1.431,15.363,0.0,1.878
B2412,0.0,0.0,0.0,0.0,0.602
B4063,14.998,0.596,15.594,0.0,3.833
B2374,31.884,5.216,37.1,0.0,9.64
B3042,30.555,1.042,31.597,0.0,2.496
B1655,132.337,2.801,135.13799999999998,0.0,4.494
B1133,55.957,3.614,59.571,0.0,5.509
B3724,17.44,0.919,18.359,0.0,1.876
B3730,18.446,0.916,19.362000000000002,0.0,1.868
B1127,70.965,3.99,74.955,0.0,6.307
B1641,40.324,5.232,45.556,0.0,9.463
B1899,172.808,4.877,177.685,0.0,8.741
B3056,87.609,4.29,91.899,0.0,7.441
B2348,35.14,5.295,40.435,0.0,8.603
B2823,6.052,0.911,6.962999999999999,0.0,2.229
B3283,168.344,7.994,176.338,0.0,15.102
B1494,231.7,18.123,249.82299999999998,0.0,37.682
B1480,62.278,1.561,63.839,0.0,4.071
B3297,49.478,1.613,51.091,0.0,11.883
B2189,43.503,5.402,48.905,0.0,9.309
B2837,70.46,5.379,75.839,0.0,9.851
B2604,25.083,2.791,27.874,0.0,5.132
B2162,97.486,4.467,101.953,0.0,7.776
B2176,146.972,17.406,164.37800000000001,0.0,34.217
B3268,20.543,0.901,21.444,0.0,2.033
B2610,118.286,3.164,121.45,0.0,5.201
B1319,110.86,3.13,113.99,0.0,24.16
B3526,0.0,0.0,0.0,0.0,0.06
B2638,96.14,3.623,99.763,0.0,6.205
B1331,90.979,4.379,95.358,0.0,7.301
B1457,109.461,4.5,113.961,0.0,7.998
B3240,0.0,0.0,0.0,0.0,0.369
B3254,128.028,4.525,132.553,0.0,7.77
B1443,36.249,0.97,37.219,0.0,2.212
B1325,183.188,4.485,187.673,0.0,8.21
B1442,39.097,0.974,40.071,0.0,2.268
B3255,53.4,4.25,57.65,0.0,7.548
B3533,544.514,6.809,551.323,0.0,158.296
B1324,112.297,7.536,119.833,0.0,14.467
B1330,51.42,9.628,61.048,0.0,19.688
B2639,195.121,24.386,219.507,0.0,50.707
B3527,48.438,4.423,52.861000000000004,0.0,7.768
B3241,14.8,0.649,15.449000000000002,0.0,2.804
B1456,71.81,4.496,76.306,0.0,7.866
B3269,22.611,0.941,23.552,0.0,2.231
B2177,118.629,6.275,124.90400000000001,0.0,11.137
B1318,132.433,6.831,139.26399999999998,0.0,12.248
B2611,53.243,9.953,63.196,0.0,20.38
B2605,0.0,0.254,0.254,0.0,0.993
B2163,36.081,2.535,38.616,0.0,4.014
B2188,191.36,14.966,206.32600000000002,0.0,30.429
B3296,21.619,0.888,22.507,0.0,1.88
B1481,51.727,1.543,53.269999999999996,0.0,5.255
B2836,0.0,0.0,0.0,0.0,0.48
B2822,9.846,0.92,10.766,0.0,2.325
B1495,88.946,5.035,93.981,0.0,8.949
B3282,0.0,0.0,0.0,0.0,0.096
B1126,67.066,4.1,71.166,0.0,6.848
B3731,22.611,0.923,23.534,0.0,1.892
B2349,41.298,0.738,42.036,0.0,12.08
B3057,109.981,5.132,115.113,0.0,9.145
B1898,456.835,9.361,466.19599999999997,0.0,101.069
B1640,102.121,5.7,107.821,0.0,10.325
B1654,110.745,15.026,125.771,0.0,30.797
B3043,39.188,1.061,40.249,0.0,2.618
B3725,32.657,0.926,33.583,0.0,1.887
B1132,43.703,4.06,47.763000000000005,0.0,6.617
B4062,74.275,3.91,78.185,0.0,6.63
B2413,35.781,1.369,37.15,0.0,8.562
B2375,91.997,4.891,96.888,0.0,8.839
B2361,115.281,5.423,120.70400000000001,0.0,9.744
B1668,47.481,1.075,48.556000000000004,0.0,2.476
B3719,20.567,0.919,21.486,0.0,1.89
B4076,36.663,1.588,38.251,0.0,1.339
B2407,0.0,0.0,0.0,0.0,0.199
B1683,71.126,2.465,73.59100000000001,0.0,3.906
B3094,28.865,1.124,29.988999999999997,0.0,1.371
B3080,103.504,12.455,115.959,0.0,24.255
B1697,64.882,2.703,67.58500000000001,0.0,4.269
B4089,48.667,3.495,52.162,0.0,5.893
B3916,75.072,7.566,82.638,0.0,14.494
B1867,407.813,5.498,413.311,0.0,116.152
B1873,223.525,23.072,246.597,0.0,46.081
B1052,203.508,52.785,256.293,0.0,22.114
B3645,6.855,1.026,7.881,0.0,2.516
B3123,111.333,9.499,120.832,0.0,18.121
B1734,118.529,2.375,120.904,0.0,3.878
B1720,48.372,2.294,50.666,0.0,3.38
B3137,51.607,6.923,58.53,0.0,13.05
B2229,1652.581,69.191,1721.772,0.0,901.984
B3889,38.461,5.148,43.608999999999995,0.0,9.372
B3651,45.232,7.531,52.763,0.0,14.929
B1046,2254.498,86.98,2341.478,0.0,1154.21
B2567,61.035,4.628,65.663,0.0,8.226
B4116,97.072,6.929,104.001,0.0,12.501
B3679,88.866,5.56,94.426,0.0,9.697
B1708,98.15,2.591,100.741,0.0,3.912
B2201,119.905,5.016,124.921,0.0,8.832
B2215,5.108,0.164,5.271999999999999,0.0,1.078
B2573,32.942,2.255,35.197,0.0,3.295
B4102,58.296,11.223,69.519,0.0,23.675
B3686,203.429,3.092,206.52100000000002,0.0,57.069
B2598,123.534,6.277,129.811,0.0,11.806
B1091,68.907,1.474,70.381,0.0,4.453
B1085,50.326,1.075,51.401,0.0,2.692
B3692,16.279,0.925,17.204,0.0,1.898
B3862,29.367,4.081,33.448,0.0,8.02
B1913,73.151,4.67,77.821,0.0,8.121
B1907,53.237,7.275,60.512,0.0,13.825
B3876,96.032,2.515,98.547,0.0,4.785
B1536,48.171,1.07,49.241,0.0,2.517
B3321,42.433,3.629,46.062,0.0,6.238
B3447,677.713,16.758,694.471,0.0,196.762
B2981,36.022,1.452,37.474,0.0,2.898
B2759,49.141,6.119,55.26,0.0,11.183
B1250,82.848,5.082,87.92999999999999,0.0,8.942
B1244,451.96,13.041,465.001,0.0,149.523
B3453,68.752,9.205,77.957,0.0,18.39
B2995,31.584,1.201,32.785,0.0,2.802
B3335,43.487,1.888,45.375,0.0,2.779
B1522,46.923,0.978,47.901,0.0,2.097
B2003,146.498,2.599,149.09699999999998,0.0,4.42
B2765,76.488,3.47,79.958,0.0,6.068
B2771,55.739,6.984,62.723,0.0,13.366
B1278,284.939,7.054,291.993,0.0,13.741
B2017,131.553,5.265,136.81799999999998,0.0,9.987
B3309,0.0,0.0,0.0,0.0,0.337
B1293,62.674,8.931,71.605,0.0,6.508
B2942,32.197,1.196,33.393,0.0,2.738
B3490,441.752,12.992,454.744,0.0,161.19
B2956,39.413,4.361,43.773999999999994,0.0,7.484
B1287,76.287,13.195,89.482,0.0,28.292
B2968,53.26,1.254,54.513999999999996,0.0,3.192
B2940,40.318,5.232,45.55,0.0,9.463
B2798,25.268,4.21,29.478,0.0,6.405
B1291,300.505,6.762,307.267,0.0,66.439
B1285,282.875,11.992,294.867,0.0,23.339
B2954,97.47,5.389,102.859,0.0,9.169
B3492,0.0,0.0,0.0,0.0,0.982
B2767,0.0,0.0,0.0,0.0,0.346
B1508,25.7,0.935,26.634999999999998,0.0,4.429
B2001,61.082,1.185,62.267,0.0,2.927
B2015,138.624,6.011,144.635,0.0,11.464
B2773,173.968,12.14,186.108,0.0,32.929
B1252,50.486,1.273,51.759,0.0,3.247
B2983,26.591,1.365,27.956,0.0,2.881
B3445,211.145,8.697,219.842,0.0,91.002
B3323,0.0,0.0,0.0,0.0,0.117
B1534,65.308,2.909,68.21700000000001,0.0,4.829
B1520,47.135,1.055,48.19,0.0,2.367
B3337,0.0,0.0,0.0,0.0,0.212
B2029,63.519,3.252,66.771,0.0,5.585
B2997,53.033,1.227,54.26,0.0,3.228
B3451,60.737,8.379,69.116,0.0,16.319
B1246,881.791,16.894,898.6850000000001,0.0,198.211
B1911,40.467,6.415,46.882,0.0,12.996
B3860,8.488,0.996,9.484,0.0,2.397
B3874,94.89,2.525,97.415,0.0,4.888
B1905,113.637,5.389,119.026,0.0,9.922
B1093,151.38,2.737,154.117,0.0,11.998
B3684,0.0,0.0,0.0,0.0,0.314
B3848,42.904,5.361,48.265,0.0,9.864
B3690,49.266,4.283,53.549,0.0,7.579
B1087,37.793,1.205,38.998,0.0,2.894
B1939,154.435,25.43,179.865,0.0,53.955
B2203,99.294,8.8,108.094,0.0,16.44
B4114,100.834,4.557,105.391,0.0,8.168
B2565,42.994,5.478,48.472,0.0,9.926
B4100,38.252,7.296,45.548,0.0,15.178
B2571,125.508,6.871,132.379,0.0,12.554
B1078,34.235,1.204,35.439,0.0,3.025
B2217,71.592,2.441,74.033,0.0,16.114
B3109,166.708,34.908,201.61599999999999,0.0,76.983
B1736,99.275,2.369,101.644,0.0,3.682
B3121,97.484,9.499,106.98299999999999,0.0,18.097
B3647,6.856,1.026,7.882,0.0,2.516
B4128,86.576,4.495,91.071,0.0,7.694
B2559,75.877,5.136,81.01299999999999,0.0,9.519
B1050,585.421,59.635,645.056,0.0,130.751
B1044,967.513,302.892,1270.405,0.0,129.219
B3653,0.0,0.0,0.0,0.0,0.135
B3135,41.403,6.539,47.942,0.0,12.441
B1722,66.373,8.683,75.05600000000001,0.0,18.365
B1865,117.853,6.876,124.729,0.0,13.496
B3914,35.424,0.756,36.18,0.0,2.449
B3900,0.0,0.0,0.0,0.0,0.254
B1871,88.42,4.555,92.975,0.0,7.779
B2388,89.103,3.041,92.14399999999999,0.0,4.998
B3096,58.745,3.712,62.457,0.0,5.178
B1859,109.143,2.424,111.56700000000001,0.0,10.158
B1681,50.533,1.1,51.633,0.0,2.675
B3928,0.0,0.0,0.0,0.0,0.376
B1695,91.815,3.24,95.05499999999999,0.0,5.748
B3082,113.676,9.442,123.118,0.0,18.043
B3069,52.259,8.399,60.658,0.0,17.265
B2377,38.714,6.46,45.174,0.0,11.5
B1118,176.629,9.686,186.315,0.0,28.94
B2411,0.0,0.0,0.0,0.0,0.659
B2405,0.0,0.0,0.0,0.0,0.472
B4074,0.0,0.0,0.0,0.0,0.076
B2363,81.557,10.352,91.909,0.0,20.211
B1642,36.999,4.535,41.534000000000006,0.0,7.935
B3055,70.562,4.551,75.113,0.0,8.16
B3733,13.173,0.916,14.089,0.0,1.877
B1124,50.431,4.069,54.5,0.0,6.934
B1130,63.103,3.891,66.994,0.0,6.571
B2439,0.0,0.0,0.0,0.0,0.169
B4048,79.119,4.715,83.834,0.0,8.424
B3727,16.087,0.916,17.003,0.0,1.858
B3041,26.193,1.042,27.235000000000003,0.0,2.499
B1656,85.203,1.809,87.012,0.0,6.007
B2808,27.036,4.305,31.341,0.0,8.361
B2834,12.121,1.104,13.225000000000001,0.0,2.786
B1483,0.0,0.0,0.0,0.0,1.919
B3294,22.321,0.949,23.270000000000003,0.0,2.25
B3280,60.239,8.376,68.615,0.0,16.301
B1497,160.35,6.618,166.968,0.0,12.943
B2820,12.166,1.105,13.271,0.0,2.804
B2613,71.639,11.054,82.693,0.0,23.368
B2175,203.549,8.478,212.02700000000002,0.0,15.553
B2161,74.592,4.282,78.874,0.0,7.203
B1468,183.53,9.091,192.621,0.0,17.202
B3519,0.0,0.0,0.0,0.0,0.408
B2607,80.073,5.815,85.88799999999999,0.0,10.636
B1326,85.253,9.476,94.729,0.0,18.099
B2149,66.005,0.662,66.667,0.0,20.129
B3257,27.84,3.762,31.602,0.0,6.587
B1440,108.985,2.184,111.169,0.0,6.926
B1454,230.891,8.175,239.066,0.0,16.094
B3243,179.895,3.155,183.05,0.0,4.942
B1332,91.465,4.378,95.843,0.0,7.291
B3242,83.245,3.101,86.346,0.0,4.732
B1455,119.893,20.486,140.379,0.0,43.858
B1333,89.934,4.375,94.309,0.0,7.315
B3524,0.0,0.0,0.0,0.0,0.054
B1327,67.461,12.285,79.746,0.0,24.95
B1441,70.792,3.298,74.09,0.0,5.695
B3256,0.0,0.0,0.0,0.0,0.154
B2148,86.596,3.237,89.833,0.0,5.216
B1469,189.373,0.0,189.373,0.0,21.066
B2160,108.839,7.166,116.005,0.0,13.43
B2606,10.709,0.304,11.013,0.0,3.162
B3518,0.0,0.0,0.0,0.0,0.176
B2612,51.769,9.643,61.412,0.0,19.819
B2174,73.84,3.465,77.305,0.0,5.65
B1496,57.456,4.034,61.49,0.0,10.498
B3281,2.107,0.123,2.2300000000000004,0.0,1.209
B2821,12.118,1.139,13.257,0.0,3.041
B2835,13.502,1.097,14.599,0.0,3.361
B3295,27.021,0.948,27.969,0.0,2.256
B1482,41.7,1.251,42.951,0.0,3.399
B2809,27.059,4.307,31.366,0.0,8.359
B3726,17.009,0.916,17.925,0.0,1.858
B2438,0.0,0.0,0.0,0.0,0.075
B1131,67.634,4.217,71.851,0.0,6.588
B1657,39.342,4.965,44.307,0.0,8.856
B3040,42.685,1.275,43.96,0.0,3.744
B3054,60.348,3.97,64.318,0.0,6.511
B1643,83.182,4.008,87.19,0.0,7.061
B1125,51.032,4.107,55.138999999999996,0.0,7.019
B3732,13.177,0.916,14.093,0.0,1.877
B4075,0.0,0.0,0.0,0.0,0.185
B2362,45.183,0.989,46.172,0.0,2.345
B2376,308.432,35.449,343.88100000000003,0.0,76.162
B3068,29.138,0.514,29.652,0.0,8.856
B4061,8.752,0.232,8.984,0.0,2.372
B2410,42.784,0.789,43.573,0.0,13.62
B1119,212.436,20.351,232.787,0.0,43.337
B3083,101.516,6.206,107.72200000000001,0.0,11.381
B1694,95.433,5.695,101.12800000000001,0.0,10.4
B1680,63.52,3.342,66.86200000000001,0.0,5.482
B1858,19.203,2.237,21.439999999999998,0.0,3.995
B3097,31.81,0.529,32.339,0.0,9.668
B2389,79.122,4.005,83.127,0.0,6.862
B3929,0.0,0.0,0.0,0.0,0.199
B3901,60.543,4.069,64.612,0.0,7.127
B1870,310.098,18.1,328.19800000000004,0.0,38.204
B1864,790.813,50.036,840.8489999999999,0.0,161.145
B3915,8.243,0.756,8.999,0.0,2.403
B3652,566.071,19.364,585.4350000000001,0.0,239.926
B1045,206.488,5.612,212.1,0.0,49.612
B1723,36.123,5.302,41.425,0.0,10.321
B3134,40.681,6.455,47.135999999999996,0.0,12.185
B3120,38.142,6.046,44.188,0.0,11.367
B1737,177.5,4.923,182.423,0.0,8.916
B1051,120.627,7.084,127.711,0.0,20.038
B2558,28.111,4.076,32.187,0.0,7.045
B4129,0.0,0.0,0.0,0.0,0.096
B3646,6.855,1.026,7.881,0.0,2.516
B1079,33.088,1.014,34.102000000000004,0.0,2.161
B2570,39.638,6.022,45.66,0.0,12.187
B4101,41.489,8.016,49.504999999999995,0.0,16.003
B3108,266.627,10.473,277.1,0.0,107.93
B2216,89.723,4.821,94.544,0.0,39.062
B2202,372.495,6.674,379.169,0.0,136.465
B2564,16.455,1.464,17.918999999999997,0.0,9.348
B4115,49.813,7.092,56.905,0.0,12.78
B1086,65.37,1.743,67.113,0.0,5.171
B3691,16.909,0.9,17.808999999999997,0.0,1.791
B3849,49.377,6.194,55.571000000000005,0.0,11.364
B1938,81.676,11.093,92.769,0.0,21.395
B3685,39.75,1.161,40.911,0.0,1.385
B1092,24.029,1.292,25.321,0.0,6.591
B3875,45.085,7.477,52.562,0.0,15.375
B1904,114.489,9.448,123.93700000000001,0.0,18.135
B1910,112.495,5.127,117.622,0.0,9.069
B3861,0.0,2.142,2.142,0.0,0.733
B2028,61.509,8.232,69.741,0.0,16.155
B1521,59.009,1.166,60.175,0.0,4.257
B1247,46.748,4.731,51.479,0.0,8.368
B3450,59.742,8.138,67.88,0.0,16.091
B2996,34.047,1.223,35.269999999999996,0.0,2.891
B3444,47.63,1.048,48.678000000000004,0.0,2.553
B2982,36.223,1.451,37.674,0.0,2.812
B1253,79.993,3.483,83.476,0.0,5.839
B1535,63.497,1.201,64.698,0.0,2.875
B3322,0.0,0.0,0.0,0.0,0.043
B2014,309.475,23.754,333.22900000000004,0.0,49.937
B2772,85.897,6.395,92.292,0.0,12.003
B2766,41.711,3.467,45.178,0.0,5.943
B2000,58.131,1.252,59.383,0.0,3.633
B1509,127.215,4.885,132.1,0.0,9.194
B3493,0.0,0.0,0.0,0.0,0.959
B2955,33.502,1.451,34.953,0.0,2.809
B1284,366.269,5.506,371.775,0.0,114.085
B1290,655.638,26.272,681.9100000000001,0.0,314.401
B2799,27.609,4.426,32.035000000000004,0.0,6.925
