Name,hs,dhw,hs_and_dhw,cs,el
B3050,33.711,1.303,35.013999999999996,0.0,1.807
B3044,43.968,1.196,45.164,0.0,2.774
B1653,38.267,5.681,43.948,0.0,11.615
B1135,27.964,1.027,28.991,0.0,2.085
B3722,45.712,0.927,46.639,0.0,1.923
B2414,93.558,1.727,95.28500000000001,0.0,27.818
B4065,0.0,0.0,0.0,0.0,0.051
B2372,46.745,8.273,55.018,0.0,17.046
B3078,0.0,0.0,0.0,0.0,0.288
B2366,41.197,0.921,42.118,0.0,1.895
B2400,10.203,0.246,10.449,0.0,3.065
B4071,41.654,0.569,42.223000000000006,0.0,12.687
B1109,65.181,9.282,74.463,0.0,17.12
B1486,117.567,8.51,126.077,0.0,15.531
B3291,54.093,0.968,55.06100000000001,0.0,2.33
B2831,5.752,0.904,6.656,0.0,2.212
B2825,11.61,1.103,12.713,0.0,2.785
B3285,0.0,0.0,0.0,0.0,0.227
B1492,51.134,3.584,54.718,0.0,6.184
B2819,12.393,1.098,13.491000000000001,0.0,2.766
B3252,120.297,3.922,124.219,0.0,6.744
B1445,52.065,0.973,53.038,0.0,2.228
B1323,43.418,12.68,56.098,0.0,9.589
B3534,190.939,4.001,194.94,0.0,71.827
B1337,146.314,6.995,153.309,0.0,12.681
B1451,297.347,19.443,316.78999999999996,0.0,41.203
B2158,0.0,0.0,0.0,0.0,6.804
B3246,89.947,3.603,93.55,0.0,5.972
B1479,81.353,1.491,82.844,0.0,4.707
B2170,169.085,4.27,173.35500000000002,0.0,7.101
B3508,21.093,0.444,21.537,0.0,6.403
B2616,129.759,3.302,133.06099999999998,0.0,5.527
B2602,47.078,7.889,54.967000000000006,0.0,16.486
B2164,152.766,4.519,157.285,0.0,54.297
B2603,30.298,4.818,35.116,0.0,9.378
B2165,177.823,6.998,184.821,0.0,13.333
B2171,159.838,5.818,165.656,0.0,10.357
B1478,45.818,0.965,46.783,0.0,2.029
B2617,111.058,4.214,115.272,0.0,7.512
B3509,182.268,3.766,186.034,0.0,64.028
B1336,127.581,5.333,132.91400000000002,0.0,9.485
B3521,0.0,0.0,0.0,0.0,0.217
B3247,97.906,3.642,101.548,0.0,5.908
B2159,1284.835,23.12,1307.955,0.0,283.161
B1450,96.26,5.363,101.623,0.0,9.041
B1444,55.403,1.216,56.619,0.0,2.991
B3253,170.599,4.019,174.618,0.0,6.725
B3535,0.0,0.0,0.0,0.0,0.705
B1322,558.172,106.616,664.788,0.0,242.971
B2818,5.694,0.901,6.595,0.0,2.188
B2824,7.898,0.969,8.866999999999999,0.0,2.639
B1493,140.795,40.043,180.838,0.0,16.601
B3284,0.0,0.0,0.0,0.0,9.277
B3290,25.498,0.953,26.451,0.0,2.282
B1487,251.145,11.697,262.842,0.0,24.646
B2830,9.427,0.914,10.341,0.0,2.321
B2367,24.651,1.396,26.047,0.0,6.157
B3079,0.0,0.0,0.0,0.0,0.214
B1108,52.696,3.477,56.172999999999995,0.0,34.005
B4070,0.0,0.0,0.0,0.0,3.532
B2401,9.397,0.218,9.615,0.0,2.836
B4064,0.0,0.0,0.0,0.0,0.816
B2415,69.391,2.275,71.66600000000001,0.0,3.326
B2373,151.36,8.457,159.817,0.0,16.223
B1652,106.211,6.087,112.298,0.0,10.537
B3045,45.095,1.177,46.272,0.0,2.711
B3723,22.378,0.915,23.293,0.0,1.884
B1134,39.752,3.86,43.612,0.0,6.458
B1120,1456.109,27.016,1483.125,0.0,329.625
B4058,59.291,2.09,61.381,0.0,3.164
B3737,18.911,0.915,19.826,0.0,1.873
B2429,440.288,18.31,458.598,0.0,38.382
B3051,17.753,6.076,23.829,0.0,4.174
B1646,47.706,1.796,49.502,0.0,3.73
B1875,37.741,0.547,38.288,0.0,11.492
B3904,111.012,3.553,114.565,0.0,29.27
B3910,0.0,0.0,0.0,0.0,0.067
B1861,48.302,0.954,49.256,0.0,2.061
B3086,0.0,0.0,0.0,0.0,0.188
B2398,41.117,0.791,41.907999999999994,0.0,13.592
B1691,100.814,5.734,106.54799999999999,0.0,10.554
B1849,77.752,1.459,79.211,0.0,4.292
B1685,72.112,1.255,73.36699999999999,0.0,3.034
B3092,0.0,0.0,0.0,0.0,0.755
B2213,35.316,0.71,36.026,0.0,10.012
B2575,83.929,6.067,89.99600000000001,0.0,11.027
B4104,0.0,19.885,19.885,0.0,8.829
B2561,85.849,5.11,90.959,0.0,9.535
B4110,0.0,0.0,0.0,0.0,0.17
B1068,48.754,1.041,49.794999999999995,0.0,2.499
B3119,41.841,3.984,45.825,0.0,6.844
B2207,134.124,13.466,147.59,0.0,26.427
B1726,64.346,2.709,67.055,0.0,4.607
B3131,41.063,3.608,44.671,0.0,6.277
B2549,107.53,3.931,111.461,0.0,7.144
B3657,50.51,3.543,54.053,0.0,5.795
B4138,94.895,14.671,109.566,0.0,29.117
B1040,172.728,4.969,177.697,0.0,9.094
B1054,106.139,1.733,107.872,0.0,5.779
B3643,9.971,1.021,10.992,0.0,2.525
B3125,41.691,6.771,48.462,0.0,13.04
B1732,66.868,4.667,71.535,0.0,8.345
B1901,109.719,2.147,111.866,0.0,27.578
B3870,104.189,4.821,109.00999999999999,0.0,8.648
B3864,0.0,0.0,0.0,0.0,0.076
B1915,75.068,3.896,78.964,0.0,6.82
B1083,53.585,1.074,54.659,0.0,2.428
B3694,19.896,0.912,20.808,0.0,1.861
B3680,104.032,4.82,108.852,0.0,8.643
B3858,48.231,0.93,49.161,0.0,2.063
B1097,48.701,1.016,49.717,0.0,2.375
B1929,43.664,7.081,50.745000000000005,0.0,14.858
B3469,73.17,5.037,78.20700000000001,0.0,9.28
B2777,41.82,1.838,43.658,0.0,1.829
B1518,56.268,2.029,58.297,0.0,2.98
B2011,129.153,3.546,132.69899999999998,0.0,25.817
B2005,143.615,2.747,146.36200000000002,0.0,4.629
B2763,38.814,4.222,43.036,0.0,7.262
B1242,477.601,10.419,488.02,0.0,106.996
B2993,36.125,1.194,37.319,0.0,2.808
B3455,146.108,2.88,148.988,0.0,4.447
B3333,0.0,0.0,0.0,0.0,0.118
B1524,30.642,2.404,33.046,0.0,5.688
B1530,61.166,1.149,62.315,0.0,2.755
B2039,0.0,0.0,0.0,0.0,0.411
B3327,0.0,0.0,0.0,0.0,0.096
B2987,53.654,1.237,54.891000000000005,0.0,3.321
B3441,33.829,1.283,35.112,0.0,1.704
B1256,283.855,5.931,289.786,0.0,59.427
B2978,0.0,0.0,0.0,0.0,0.109
B2788,9.006,0.739,9.745000000000001,0.0,2.133
B2950,87.968,4.209,92.177,0.0,6.62
B3496,442.842,7.11,449.952,0.0,139.581
B1281,86.992,4.417,91.409,0.0,7.961
B1295,412.028,11.529,423.557,0.0,48.356
B2944,40.334,1.256,41.59,0.0,3.013
B1283,56.078,7.026,63.104,0.0,13.409
B3494,949.182,309.906,1259.088,0.0,704.307
B2952,58.682,3.817,62.499,0.0,5.983
B3480,14.086,1.336,15.422,0.0,7.304
B2946,38.015,0.983,38.998,0.0,2.279
B1297,609.317,12.526,621.843,0.0,138.796
B1526,90.488,3.694,94.182,0.0,6.784
B3331,0.0,0.0,0.0,0.0,0.367
B2749,94.567,6.533,101.1,0.0,18.412
B3457,301.804,6.898,308.702,0.0,72.173
B2991,35.171,1.193,36.364,0.0,2.805
B1240,104.81,3.321,108.131,0.0,5.515
B1254,30.707,4.825,35.532000000000004,0.0,8.325
B3443,0.0,0.0,0.0,0.0,0.264
B2985,41.196,3.231,44.427,0.0,5.229
B3325,0.0,0.0,0.0,0.0,0.069
B1532,53.11,1.01,54.12,0.0,2.454
B2013,90.955,3.406,94.361,0.0,5.848
B2775,50.245,7.166,57.411,0.0,13.531
B2761,102.707,5.009,107.716,0.0,9.131
B1268,48.237,1.0,49.237,0.0,2.328
B3319,85.194,5.004,90.19800000000001,0.0,9.126
B2007,51.679,4.597,56.276,0.0,8.442
B2588,98.86,9.044,107.904,0.0,17.24
B3696,20.259,0.915,21.174,0.0,1.882
B1081,54.388,1.039,55.427,0.0,2.421
B1095,48.748,0.967,49.714999999999996,0.0,2.295
B3682,65.643,3.445,69.088,0.0,6.384
B3872,87.656,4.391,92.04700000000001,0.0,8.138
B1903,155.348,9.568,164.91600000000003,0.0,18.627
B1917,136.525,9.568,146.09300000000002,0.0,18.556
B3866,0.0,0.0,0.0,0.0,0.094
B1042,197.497,41.552,239.049,0.0,92.492
B3655,74.881,3.554,78.435,0.0,5.945
B3133,53.427,9.621,63.048,0.0,18.461
B1724,81.495,2.689,84.184,0.0,4.295
B1730,81.38,11.439,92.81899999999999,0.0,23.051
B2239,206.369,4.226,210.595,0.0,68.449
B3127,65.163,13.95,79.113,0.0,28.226
B3641,51.862,3.459,55.321000000000005,0.0,6.174
B3899,32.754,3.969,36.723,0.0,6.499
B1056,50.786,1.169,51.955,0.0,2.75
B4106,214.529,5.682,220.21099999999998,0.0,51.892
B3669,146.453,31.118,177.571,0.0,69.089
B2577,287.762,8.64,296.402,0.0,16.765
B1718,253.061,5.518,258.579,0.0,10.318
B2211,139.373,7.37,146.743,0.0,13.922
B2205,154.303,8.23,162.533,0.0,15.409
B4112,23.4,1.221,24.621,0.0,5.924
B2563,72.216,5.39,77.606,0.0,9.679
B1693,76.483,2.945,79.428,0.0,4.723
B3084,64.742,4.92,69.662,0.0,8.864
B3090,50.401,1.294,51.695,0.0,1.785
B1687,47.348,5.548,52.896,0.0,9.93
B4099,47.51,8.032,55.542,0.0,16.872
B3906,0.0,0.0,0.0,0.0,0.262
B1877,63.268,1.868,65.136,0.0,5.997
B1863,96.449,7.074,103.523,0.0,20.943
B3912,146.111,12.872,158.983,0.0,25.446
B1136,36.683,0.999,37.682,0.0,1.902
B3721,35.74,4.255,39.995000000000005,0.0,7.612
B3047,39.724,1.03,40.754,0.0,2.49
B2359,95.62,5.903,101.52300000000001,0.0,11.301
B1650,64.711,1.35,66.06099999999999,0.0,3.965
B1888,149.59,3.739,153.329,0.0,6.459
B1644,37.851,2.137,39.988,0.0,5.145
B3053,0.0,0.0,0.0,0.0,0.446
B3735,35.356,0.976,36.332,0.0,2.244
B1122,94.953,13.589,108.542,0.0,26.984
B2403,41.122,0.791,41.913,0.0,13.618
B4072,0.0,0.0,0.0,0.0,0.228
B2365,37.766,1.093,38.858999999999995,0.0,1.159
B2371,102.946,13.175,116.121,0.0,26.757
B1678,46.207,5.751,51.958,0.0,10.49
B2417,18.851,0.471,19.322,0.0,5.506
B3709,17.862,0.912,18.773999999999997,0.0,1.875
B4066,0.0,0.0,0.0,0.0,0.651
B3286,62.292,4.411,66.703,0.0,11.309
B2198,221.302,13.727,235.029,0.0,27.483
B1491,149.93,9.896,159.82600000000002,0.0,19.711
B2826,11.681,1.104,12.785,0.0,2.811
B2832,5.812,0.907,6.719,0.0,2.235
B1485,28.576,5.017,33.593,0.0,7.868
B3292,62.413,0.966,63.379,0.0,2.314
B1452,98.149,5.342,103.491,0.0,9.893
B3245,118.065,3.659,121.724,0.0,5.878
B3523,8.063,0.195,8.258000000000001,0.0,2.429
B1334,104.571,4.348,108.919,0.0,7.32
B1320,627.868,17.315,645.1830000000001,0.0,224.446
B3537,79.959,1.999,81.958,0.0,21.571
B2629,94.711,4.873,99.584,0.0,8.794
B3251,104.243,3.657,107.89999999999999,0.0,5.971
B1446,81.092,1.482,82.574,0.0,4.409
B2167,132.661,4.756,137.417,0.0,8.458
B3279,0.0,0.0,0.0,0.0,0.026
B1308,107.295,4.36,111.655,0.0,7.337
B2601,45.645,7.335,52.980000000000004,0.0,15.473
B2615,188.053,3.166,191.219,0.0,5.484
B2173,160.681,5.607,166.288,0.0,10.191
B2614,125.069,2.436,127.505,0.0,3.804
B2172,84.905,7.237,92.142,0.0,14.096
B3278,0.0,0.0,0.0,0.0,0.45
B2166,219.533,27.44,246.97299999999998,0.0,57.766
B2600,51.647,7.722,59.369,0.0,15.86
B1309,69.155,3.037,72.19200000000001,0.0,4.686
B2628,173.203,8.5,181.703,0.0,16.491
B1321,605.664,20.358,626.0219999999999,0.0,244.715
B1447,104.22,5.082,109.30199999999999,0.0,9.008
B3250,100.622,3.684,104.306,0.0,6.037
B3244,85.494,3.59,89.084,0.0,5.888
B1453,71.089,4.649,75.738,0.0,12.61
B1335,107.91,4.346,112.256,0.0,7.342
B3522,0.0,0.0,0.0,0.0,0.091
B2833,12.305,1.097,13.402,0.0,2.73
B3293,26.445,0.945,27.39,0.0,2.257
B1484,43.229,4.548,47.777,0.0,7.952
B1490,146.344,10.754,157.09799999999998,0.0,21.746
B2199,232.248,10.56,242.808,0.0,21.213
B3287,0.0,0.0,0.0,0.0,0.137
B2827,7.053,0.971,8.024,0.0,2.648
B1679,56.749,2.4,59.149,0.0,3.82
B2370,55.223,7.354,62.577,0.0,15.361
B4067,0.0,0.0,0.0,0.0,2.66
B3708,17.92,0.912,18.832,0.0,1.875
B2416,163.896,47.886,211.78199999999998,0.0,19.853
B4073,10.704,0.367,11.071000000000002,0.0,3.903
B2402,213.46,71.801,285.261,0.0,30.845
B2364,76.187,1.186,77.37299999999999,0.0,3.195
B3052,131.305,6.783,138.088,0.0,12.694
B1645,75.855,1.894,77.74900000000001,0.0,6.351
B1123,72.387,3.885,76.272,0.0,36.303
B3734,46.295,0.923,47.218,0.0,1.886
B3720,74.37,3.748,78.11800000000001,0.0,6.558
B1137,49.917,0.997,50.914,0.0,1.897
B1889,30.649,3.127,33.776,0.0,5.014
B1651,44.265,1.01,45.275,0.0,2.528
B2358,63.152,5.574,68.726,0.0,10.37
B3046,32.811,1.022,33.833,0.0,2.438
B1862,63.403,1.206,64.609,0.0,3.275
B3913,74.225,3.783,78.008,0.0,6.525
B3907,48.871,8.161,57.032000000000004,0.0,16.824
B1876,195.139,3.537,198.67600000000002,0.0,57.145
B1686,73.475,4.455,77.92999999999999,0.0,7.898
B4098,114.086,2.645,116.731,0.0,4.996
B3085,0.0,0.0,0.0,0.0,0.099
B1692,28.459,4.087,32.546,0.0,7.935
B2204,150.907,8.435,159.342,0.0,15.956
B2562,71.188,5.632,76.82000000000001,0.0,10.368
B4113,55.098,2.799,57.897,0.0,4.616
B2576,86.123,11.124,97.247,0.0,22.203
B3668,76.008,4.265,80.273,0.0,43.285
B4107,92.3,4.84,97.14,0.0,8.676
B2210,52.321,1.549,53.87,0.0,11.888
B1719,107.987,3.42,111.407,0.0,6.012
B3126,44.501,8.753,53.254,0.0,17.017
B2238,263.997,15.693,279.69,0.0,130.353
B1731,60.473,1.835,62.308,0.0,2.778
B1057,24.405,1.045,25.450000000000003,0.0,2.599
B3898,0.0,0.0,0.0,0.0,0.192
B3640,39.892,7.121,47.013000000000005,0.0,14.629
B3654,0.0,0.0,0.0,0.0,0.135
B1043,219.481,11.61,231.091,0.0,35.123
B1725,83.652,2.599,86.251,0.0,4.258
B3132,32.281,1.408,33.689,0.0,9.014
B1916,83.744,5.404,89.148,0.0,9.793
B3867,0.0,0.0,0.0,0.0,0.092
B3873,112.386,6.186,118.572,0.0,19.033
B1902,26.975,1.097,28.072000000000003,0.0,6.378
B3683,69.914,10.93,80.844,0.0,21.884
B1094,168.327,2.75,171.077,0.0,12.298
B1080,47.354,1.076,48.43,0.0,2.392
B3697,20.509,0.914,21.423000000000002,0.0,1.88
B2589,23.231,2.766,25.997,0.0,5.091
B1269,48.251,0.926,49.177,0.0,1.928
B2760,36.469,5.532,42.001000000000005,0.0,10.019
B2006,159.908,2.901,162.809,0.0,4.87
B3318,97.796,6.275,104.07100000000001,0.0,11.717
B2012,91.812,6.027,97.839,0.0,10.273
B2774,83.214,7.918,91.132,0.0,15.383
B2984,54.916,3.969,58.885,0.0,6.536
B3442,0.0,0.0,0.0,0.0,3.249
B1255,167.826,4.672,172.498,0.0,39.44
B1533,38.857,0.967,39.824,0.0,2.241
B3324,0.0,0.0,0.0,0.0,0.119
B3330,1428.558,22.412,1450.97,0.0,576.097
B1527,77.6,3.068,80.66799999999999,0.0,4.974
B1241,89.703,3.535,93.238,0.0,5.932
B2990,17.083,1.024,18.107,0.0,2.412
B3456,372.048,7.865,379.913,0.0,81.271
B2748,94.631,6.546,101.177,0.0,18.426
B1296,105.111,6.316,111.427,0.0,75.433
B2947,39.101,0.976,40.077,0.0,2.177
B3481,0.0,0.0,0.0,0.0,0.211
B2953,41.598,1.257,42.855,0.0,3.065
B3495,27.604,0.628,28.232,0.0,8.936
B1282,187.853,3.696,191.549,0.0,65.392
B1286,316.843,36.371,353.214,0.0,78.658
B2957,71.778,4.51,76.28800000000001,0.0,7.996
B3491,617.286,134.432,751.718,0.0,307.713
B2943,74.814,1.481,76.29499999999999,0.0,4.139
B1292,733.051,25.716,758.767,0.0,319.166
B1279,43.257,0.922,44.178999999999995,0.0,1.902
B2770,90.728,4.8,95.52799999999999,0.0,8.672
B3308,67.181,13.253,80.434,0.0,28.271
B2016,40.554,5.966,46.52,0.0,12.392
B2002,145.295,1.281,146.576,0.0,3.949
B2764,82.955,3.442,86.39699999999999,0.0,6.1
B2994,42.017,1.217,43.234,0.0,2.905
B3452,67.191,9.401,76.592,0.0,18.928
B1245,709.165,22.268,731.433,0.0,277.345
B1523,101.285,4.449,105.734,0.0,7.904
B3334,0.0,0.0,0.0,0.0,2.779
B3320,42.247,4.418,46.665,0.0,7.787
B1537,459.247,9.463,468.71000000000004,0.0,102.896
B1251,61.432,2.229,63.661,0.0,3.433
B2980,57.599,1.285,58.88399999999999,0.0,3.641
B3446,59.199,8.284,67.483,0.0,16.345
B1906,72.977,8.924,81.90100000000001,0.0,18.58
B3877,161.361,2.961,164.322,0.0,5.929
B3863,39.545,4.054,43.599000000000004,0.0,8.114
B1912,181.159,20.355,201.51399999999998,0.0,41.583
B3693,19.922,0.912,20.834,0.0,1.861
B1084,57.681,1.071,58.751999999999995,0.0,2.657
B1090,48.488,1.191,49.679,0.0,2.827
B2599,127.902,10.25,138.152,0.0,20.205
B3687,46.35,4.301,50.651,0.0,7.73
B2214,89.076,1.215,90.291,0.0,2.826
B4103,30.887,6.985,37.872,0.0,14.399
B2572,0.0,0.0,0.0,0.0,0.403
B3678,0.0,0.0,0.0,0.0,0.057
B4117,179.373,7.082,186.45499999999998,0.0,13.663
B2566,32.496,4.781,37.277,0.0,8.803
B2200,123.026,4.797,127.823,0.0,8.561
B1709,52.385,10.373,62.757999999999996,0.0,14.084
B2228,41.987,1.2,43.187000000000005,0.0,2.143
B3136,101.278,13.814,115.09200000000001,0.0,28.09
B1721,68.877,2.175,71.05199999999999,0.0,3.388
B1047,1289.589,29.347,1318.936,0.0,356.516
B3650,6.459,1.027,7.486,0.0,2.425
B3888,31.847,6.296,38.143,0.0,12.994
B3644,6.565,1.022,7.587000000000001,0.0,2.517
B1053,566.085,34.779,600.864,0.0,109.745
B1735,127.534,2.585,130.119,0.0,4.278
B3122,83.75,7.997,91.747,0.0,15.098
B1872,287.069,22.746,309.815,0.0,45.794
B3903,0.0,0.0,0.0,0.0,0.427
B3917,163.952,3.891,167.843,0.0,31.39
B1866,39.51,6.123,45.632999999999996,0.0,12.714
B1696,61.417,3.75,65.167,0.0,6.614
B3081,0.0,0.0,0.0,0.0,0.304
B4088,573.168,17.029,590.197,0.0,197.325
B3095,0.0,0.0,0.0,0.0,0.421
B1682,0.0,0.0,0.0,0.0,0.151
B1669,60.044,6.363,66.407,0.0,12.312
B2360,38.801,5.157,43.958,0.0,9.437
B2406,8.623,0.227,8.85,0.0,2.311
B3718,14.502,1.422,15.924000000000001,0.0,1.879
B2412,0.0,0.0,0.0,0.0,0.602
B4063,14.148,0.594,14.741999999999999,0.0,3.83
B2374,39.086,5.18,44.266,0.0,9.653
B3042,40.946,1.037,41.983,0.0,2.513
B1655,148.412,2.783,151.195,0.0,4.522
B1133,63.494,3.59,67.084,0.0,5.522
B3724,19.366,0.915,20.281,0.0,1.879
B3730,20.739,0.912,21.651,0.0,1.872
B1127,74.822,3.964,78.786,0.0,6.314
B1641,39.994,5.196,45.19,0.0,9.463
B1899,205.483,4.843,210.326,0.0,8.798
B3056,107.519,4.261,111.78,0.0,7.475
B2348,34.201,5.259,39.46,0.0,8.602
B2823,5.79,0.907,6.697,0.0,2.228
B3283,188.204,7.938,196.142,0.0,15.137
B1494,283.372,17.992,301.36400000000003,0.0,37.779
B1480,76.947,1.552,78.49900000000001,0.0,4.096
B3297,49.098,1.605,50.702999999999996,0.0,11.882
B2189,67.797,5.365,73.16199999999999,0.0,9.353
B2837,93.072,5.341,98.413,0.0,9.89
B2604,24.008,2.773,26.781,0.0,5.128
B2162,114.946,4.437,119.383,0.0,7.807
B2176,178.042,17.282,195.324,0.0,34.282
B3268,23.684,0.898,24.582,0.0,2.038
B2610,140.568,3.144,143.71200000000002,0.0,5.239
B1319,110.395,3.112,113.50699999999999,0.0,24.159
B3526,0.0,0.0,0.0,0.0,0.06
B2638,104.785,3.599,108.384,0.0,6.22
B1331,103.692,4.349,108.041,0.0,7.324
B1457,124.115,4.469,128.584,0.0,8.023
B3240,0.0,0.0,0.0,0.0,0.369
B3254,135.235,4.495,139.73000000000002,0.0,7.783
B1443,44.635,0.965,45.6,0.0,2.226
B1325,194.421,4.455,198.876,0.0,8.229
B1442,37.759,0.969,38.728,0.0,2.266
B3255,74.776,4.221,78.997,0.0,7.584
B3533,511.115,6.761,517.876,0.0,158.158
B1324,148.988,7.484,156.472,0.0,14.533
B1330,49.202,9.562,58.763999999999996,0.0,19.679
B2639,189.371,24.212,213.583,0.0,50.695
B3527,70.648,4.393,75.041,0.0,7.807
B3241,14.8,0.645,15.445,0.0,2.804
B1456,78.366,4.464,82.83,0.0,7.877
B3269,26.059,0.937,26.996000000000002,0.0,2.236
B2177,135.546,6.233,141.779,0.0,11.168
B1318,153.7,6.784,160.48399999999998,0.0,12.288
B2611,50.9,9.884,60.784,0.0,20.371
B2605,0.0,0.252,0.252,0.0,0.993
B2163,54.281,2.518,56.799,0.0,4.044
B2188,259.653,14.858,274.511,0.0,30.556
B3296,22.413,0.884,23.297,0.0,1.881
B1481,70.394,1.534,71.92800000000001,0.0,5.286
B2836,0.0,0.0,0.0,0.0,0.48
B2822,9.436,0.916,10.352,0.0,2.324
B1495,102.874,5.0,107.874,0.0,8.972
B3282,0.0,0.0,0.0,0.0,0.096
B1126,76.725,4.073,80.798,0.0,6.865
B3731,33.269,0.918,34.187,0.0,1.909
B2349,41.001,0.74,41.741,0.0,12.079
B3057,136.192,5.097,141.28900000000002,0.0,9.192
B1898,455.006,9.297,464.303,0.0,101.065
B1640,107.799,5.661,113.46000000000001,0.0,10.335
B1654,106.626,14.92,121.546,0.0,30.789
B3043,43.838,1.056,44.894,0.0,2.626
B3725,37.589,0.922,38.510999999999996,0.0,1.895
B1132,61.711,4.033,65.744,0.0,6.649
B4062,96.443,3.883,100.326,0.0,6.668
B2413,35.522,1.361,36.882999999999996,0.0,8.562
B2375,105.621,4.857,110.478,0.0,8.862
B2361,133.277,5.386,138.66299999999998,0.0,9.775
B1668,50.996,1.069,52.065000000000005,0.0,2.482
B3719,21.46,0.915,22.375,0.0,1.891
B4076,43.165,1.579,44.744,0.0,1.351
B2407,0.0,0.0,0.0,0.0,0.199
B1683,73.833,2.449,76.282,0.0,3.911
B3094,34.474,1.117,35.590999999999994,0.0,1.38
B3080,132.456,12.365,144.821,0.0,24.31
B1697,76.482,2.685,79.167,0.0,4.289
B4089,81.274,3.471,84.745,0.0,5.948
B3916,77.751,7.514,85.265,0.0,14.499
B1867,383.506,5.462,388.96799999999996,0.0,116.052
B1873,305.193,22.914,328.10699999999997,0.0,46.293
B1052,201.524,52.412,253.936,0.0,22.11
B3645,6.559,1.022,7.581,0.0,2.515
B3123,139.479,9.431,148.91000000000003,0.0,18.173
B1734,126.934,2.36,129.294,0.0,3.892
B1720,63.738,2.279,66.017,0.0,3.406
B3137,51.139,6.875,58.014,0.0,13.049
B2229,1637.995,68.692,1706.687,0.0,901.945
B3889,38.711,5.112,43.823,0.0,9.372
B3651,43.154,7.48,50.634,0.0,14.921
B1046,2235.253,86.351,2321.6040000000003,0.0,1154.158
B2567,65.004,4.596,69.60000000000001,0.0,8.233
B4116,119.139,6.883,126.02199999999999,0.0,12.543
B3679,106.824,5.522,112.346,0.0,9.73
B1708,116.476,2.575,119.051,0.0,3.943
B2201,120.592,4.982,125.574,0.0,8.834
B2215,5.082,0.163,5.245,0.0,1.077
B2573,34.384,2.241,36.625,0.0,3.298
B4102,55.799,11.144,66.943,0.0,23.665
