,hs,dhw,cs,el
123,8995.290000000005,3324.7880000000023,0.0,12305.079000000005
124,10860.208000000015,2618.977000000001,0.0,12330.561000000005
125,16568.225000000042,6727.289999999999,0.0,17636.12400000002
126,78644.79999999977,16135.30599999999,0.0,38593.09999999996
127,129308.05999999997,15890.648999999987,0.0,28133.274999999983
128,127175.0520000001,15907.694000000023,0.0,39043.977999999945
129,124636.48999999985,15353.834000000028,0.0,44558.09000000002
130,118026.02599999993,14544.420999999977,0.0,52926.1329999999
131,99666.86800000006,12496.116000000022,0.0,42190.46099999997
132,75338.73600000008,11660.934999999998,0.0,51860.413999999895
133,90156.56499999986,14229.650000000023,0.0,42109.90900000003
134,91166.67600000002,12599.426000000018,0.0,52908.694999999905
135,85507.92000000004,11353.360000000017,0.0,44840.73199999997
136,82709.25200000012,10462.576000000015,0.0,37777.34899999997
137,79709.96999999993,11791.673999999986,0.0,26850.983999999946
138,47192.31800000005,15544.19900000001,0.0,38808.936000000074
139,42819.844999999994,15676.624000000045,0.0,44623.797999999944
140,59169.46500000004,12987.880000000025,0.0,19307.38400000002
141,6566.55300000001,9460.00100000001,0.0,18450.436999999994
142,3790.6050000000023,6460.642999999998,0.0,16143.603999999987
143,3723.483999999997,3865.2630000000004,0.0,12439.982000000024
144,5060.521999999988,2471.323000000001,0.0,12258.741000000015
145,6667.0559999999905,2259.674999999996,0.0,12277.876999999993
146,8222.061999999993,3324.3139999999976,0.0,12307.037000000002
147,9995.153000000022,3327.155999999994,0.0,12324.113000000005
148,11788.754999999986,2620.327999999997,0.0,12339.614000000005
149,17265.884999999987,6727.571999999999,0.0,17639.73700000002
150,79454.36900000006,16133.695999999934,0.0,38593.09999999996
151,129038.58100000003,15887.743000000002,0.0,28133.274999999983
152,127114.00700000014,15906.246999999994,0.0,39044.17099999995
153,124247.70599999998,15351.153,0.0,44558.09000000002
154,118367.58499999983,14543.138999999986,0.0,52926.1329999999
155,100351.24100000004,12495.045000000024,0.0,42190.46099999997
156,75989.76000000007,11659.66499999999,0.0,51860.413999999895
157,91236.10300000025,14229.684000000021,0.0,42109.94300000003
158,92019.66999999982,12599.450000000015,0.0,52909.70499999991
159,84069.18000000008,11349.29600000001,0.0,44840.44999999997
160,82153.97000000002,10460.630000000003,0.0,37771.837999999974
161,78870.36999999963,11789.333999999979,0.0,26850.983999999946
162,46274.75699999996,15540.094000000023,0.0,38807.851000000075
163,42093.14800000006,15673.900000000007,0.0,44623.437999999944
164,58021.62899999997,12984.530000000004,0.0,19307.38400000002
165,5916.336999999994,9455.684999999992,0.0,18442.12699999999
166,3390.889,6458.256000000008,0.0,16128.246999999983
167,3178.3899999999985,3862.5919999999915,0.0,12419.968000000032
168,3367.0320000000006,2271.0810000000006,0.0,12204.256000000003
169,4622.370000000002,2357.2299999999964,0.0,12221.358999999997
170,6144.581000000009,2093.1680000000015,0.0,12245.477999999997
171,7628.510999999998,2572.9649999999997,0.0,12265.538999999999
172,9341.88499999999,2578.2299999999946,0.0,12279.877999999999
173,10129.628000000012,2558.7370000000014,0.0,15258.26
174,67766.74299999999,4947.199000000001,0.0,33230.36400000006
175,81021.31199999998,9657.43299999998,0.0,17624.869000000024
176,83818.45099999988,15227.716000000002,0.0,15487.22199999999
177,82535.62399999995,15829.753999999984,0.0,15952.271999999999
178,79952.67999999998,14651.70300000003,0.0,16131.004999999996
179,75925.71100000007,14728.05999999997,0.0,14512.781999999994
180,52118.708000000006,11958.78,0.0,35071.8350000001
181,68014.22200000014,12492.600999999979,0.0,17203.427
182,71322.45399999995,11396.38599999998,0.0,14762.624000000007
183,70021.46700000006,9839.881000000027,0.0,14729.585999999992
184,68159.61499999995,10676.041999999981,0.0,13987.401000000005
185,61931.137999999926,11715.777000000047,0.0,16300.32799999999
186,48409.409999999945,16387.740000000005,0.0,34488.52100000011
187,43671.77999999999,13615.658000000036,0.0,40592.314999999835
188,59669.51900000002,9111.183000000014,0.0,15335.615999999987
189,3262.397999999999,8007.855999999991,0.0,14506.499999999996
190,4158.6370000000015,7041.642000000004,0.0,14478.831999999997
191,4017.9909999999995,3570.803999999998,0.0,10932.41600000001
192,5607.641999999996,2576.6430000000005,0.0,10814.624000000003
193,7350.903999999994,2265.584999999995,0.0,10821.114000000005
194,9206.961999999992,2125.5389999999984,0.0,10837.037999999997
195,11148.014000000008,2495.335999999999,0.0,10848.359999999988
196,13168.050999999998,2500.2329999999956,0.0,10854.400999999983
197,14046.563000000027,2130.8700000000003,0.0,13825.806999999988
198,74217.71699999987,3624.4740000000024,0.0,31792.957000000082
199,84792.22500000011,8260.068000000008,0.0,14120.121999999992
200,85679.60000000008,12680.215999999997,0.0,11459.845
201,83499.77700000015,16449.935000000027,0.0,11554.68400000001
202,81186.11599999992,17755.979999999978,0.0,11735.396999999997
203,79084.4179999999,17749.30700000002,0.0,11703.539000000006
204,59381.724000000024,12820.156000000032,0.0,32082.75900000013
205,70622.28500000008,13970.01500000002,0.0,14469.27099999999
206,72040.72199999983,12403.480999999982,0.0,11731.47500000001
207,70784.40399999995,11382.984999999997,0.0,11698.879000000003
208,69707.11300000003,7556.833000000002,0.0,11325.722000000005
209,65078.36000000002,10133.588,0.0,14084.256999999992
210,49797.23000000012,13639.156999999997,0.0,31832.02100000012
211,44512.887000000046,14508.930000000008,0.0,37937.656999999934
212,60377.02799999995,9138.819000000003,0.0,14103.795999999984
213,2597.8470000000007,7741.096999999988,0.0,13756.885000000015
214,3811.623999999999,7371.799999999999,0.0,13744.324999999995
215,5821.349000000009,3572.1950000000033,0.0,10817.000999999998
216,17219.543999999983,2527.0379999999964,0.0,12374.804000000004
217,19000.816000000024,2274.0629999999946,0.0,12375.806000000006
218,20738.698999999993,3351.4769999999903,0.0,12386.345000000008
219,22327.75399999996,3352.616999999996,0.0,12396.03
220,23844.41799999995,2637.4359999999956,0.0,12401.517
221,30156.549000000043,6746.135999999993,0.0,17675.746000000043
222,96623.40099999994,16167.481000000033,0.0,38620.658999999956
223,203282.25200000015,16145.07000000002,0.0,28133.517999999982
224,196578.83999999965,15934.592000000011,0.0,39044.22199999995
225,190751.225,15378.937999999991,0.0,44558.33400000002
226,181186.9330000003,14568.477000000014,0.0,52926.3769999999
227,159130.75300000014,12521.742000000007,0.0,42190.704999999965
228,130709.84700000002,11696.486999999974,0.0,51880.44199999989
229,143758.08399999974,14267.335000000021,0.0,42125.14800000002
230,142159.72199999998,12627.499999999989,0.0,52924.9439999999
231,129585.5049999999,11373.191000000013,0.0,44857.07199999997
232,121465.18300000025,10477.723000000005,0.0,37792.87099999996
233,115236.67000000011,11810.738000000005,0.0,26866.419999999947
234,57880.02400000001,15565.262999999997,0.0,38835.82700000008
235,52702.93199999993,15696.460999999998,0.0,44639.86099999993
236,68527.11700000009,13002.754000000004,0.0,19307.38400000002
237,10461.575,9474.298999999997,0.0,18487.981000000007
238,7111.704999999993,6470.595000000017,0.0,16217.507999999985
239,7094.916000000006,3873.6910000000066,0.0,12521.026000000007
240,8963.470000000001,2478.6829999999954,0.0,12322.148000000001
241,11036.514000000005,2268.0110000000027,0.0,12328.349999999997
242,13053.11899999999,3340.4489999999964,0.0,12343.664000000006
243,15097.31799999999,3342.749999999999,0.0,12352.344
244,17198.756999999983,2631.899999999998,0.0,12355.462999999994
245,23017.083,6738.144000000012,0.0,17651.520000000022
246,88961.98000000026,16155.725999999999,0.0,38598.64599999996
247,161317.75999999998,15911.532999999974,0.0,28133.517999999982
248,157666.09300000008,15925.768999999986,0.0,39044.22199999995
249,152349.2220000002,15367.934999999981,0.0,44558.33400000002
250,141484.85099999973,14551.377999999988,0.0,52926.3769999999
251,117410.31799999975,12495.411000000026,0.0,42185.38199999996
252,89910.39300000004,11654.852,0.0,51875.6189999999
253,102976.68799999976,14222.145000000017,0.0,42125.14800000002
254,101603.5199999999,12592.82000000001,0.0,52924.8929999999
255,94307.16500000014,11346.537999999993,0.0,44841.86799999997
256,91824.80499999969,10458.020000000008,0.0,37777.90999999997
257,89160.41000000003,11789.769999999977,0.0,26866.419999999947
258,48459.98300000013,15541.909999999994,0.0,38810.42200000008
259,44406.123000000014,15677.067000000046,0.0,44625.87499999994
260,60970.62800000013,12989.245000000017,0.0,19307.38400000002
261,7334.662000000005,9463.716999999995,0.0,18457.120999999996
262,4458.059999999998,6464.586999999991,0.0,16159.615999999989
263,4408.819999999997,3869.9319999999934,0.0,12473.394000000017
264,6398.500000000007,2478.116,0.0,12295.857999999997
265,8846.956000000002,2270.3760000000048,0.0,12314.427
266,11373.909000000007,3347.9600000000037,0.0,12335.589000000007
267,13752.714999999997,3351.5829999999924,0.0,12350.232
268,16221.78799999999,2639.1789999999996,0.0,12356.468999999996
269,23818.804999999964,6749.132000000007,0.0,17651.439000000024
270,91291.72700000025,16180.665999999974,0.0,38598.58999999996
271,154191.9689999995,15934.309999999963,0.0,28133.517999999982
272,152890.67100000015,15947.847000000003,0.0,39044.22199999995
273,152958.23800000016,15396.757999999976,0.0,44558.33400000002
274,149093.05399999983,14590.846000000001,0.0,52926.3769999999
275,128926.78599999954,12544.65399999999,0.0,42190.704999999965
276,103903.34900000015,11725.08599999999,0.0,51880.44199999989
277,127220.29699999987,14303.202000000007,0.0,42125.14800000002
278,134358.96799999964,12666.797000000006,0.0,52924.9439999999
279,124672.53100000019,11413.123999999973,0.0,44857.07199999997
280,120122.28799999984,10521.082000000008,0.0,37792.87099999996
281,113582.82200000036,11860.681000000008,0.0,26866.419999999947
282,69834.14899999995,15624.077999999987,0.0,38840.65100000008
283,65932.21899999998,15758.53299999997,0.0,44656.16199999993
284,82475.4410000001,13053.203999999998,0.0,19307.39500000002
285,17213.122000000014,9519.96500000002,0.0,18601.596000000023
286,13706.533000000014,6504.232999999997,0.0,16325.569999999994
287,14439.224000000018,3901.625000000004,0.0,12591.722999999996
288,17587.251,2503.906000000001,0.0,12372.04899999998
289,20355.454999999958,2296.049000000002,0.0,12360.90199999999
290,22847.35200000003,3391.5899999999997,0.0,12363.685999999998
291,25273.18199999996,3393.6509999999917,0.0,12368.477999999996
292,27507.125000000033,2667.642,0.0,12372.461999999996
293,35897.395999999964,6774.902000000012,0.0,17662.140000000018
294,109708.34700000005,16230.77799999998,0.0,38598.838999999956
295,177712.9609999998,15982.580999999996,0.0,28133.517999999982
296,178155.19000000015,15990.729999999978,0.0,39044.22199999995
297,176019.31899999996,15428.472999999996,0.0,44558.33400000002
298,165816.3299999997,14606.765000000029,0.0,52926.3769999999
299,137245.72499999995,12543.663999999972,0.0,42190.704999999965
300,108120.1720000001,11710.947000000022,0.0,51885.9069999999
301,124485.12900000025,14276.832999999984,0.0,42125.14800000002
302,125986.45500000002,12638.064,0.0,52924.9439999999
303,116060.51400000013,11385.576999999996,0.0,44857.07199999997
304,110991.10199999987,10493.59500000001,0.0,37792.87099999996
305,105490.24499999979,11828.313000000015,0.0,26866.137999999948
306,63321.020000000026,15585.913999999957,0.0,38836.010000000075
307,58289.00499999993,15718.659000000003,0.0,44645.53099999993
308,74535.04799999998,13020.75300000004,0.0,19307.38400000002
309,11551.528,9491.439000000008,0.0,18543.945000000014
310,8264.458000000013,6482.252999999986,0.0,16277.432999999977
311,9120.629000000003,3882.997999999997,0.0,12560.730000000001
312,11504.590000000017,2487.3750000000023,0.0,12350.778999999991
313,13660.453999999992,2276.7460000000037,0.0,12344.550999999992
314,15832.583999999993,3357.005999999996,0.0,12351.091999999995
315,17951.991999999995,3359.088,0.0,12357.601999999995
316,19965.940000000042,2642.6360000000013,0.0,12362.366999999998
317,26421.138999999977,6749.007999999991,0.0,17656.77400000002
318,94967.05299999981,16175.854999999983,0.0,38598.64599999996
319,155486.06000000014,15931.452000000014,0.0,28133.517999999982
320,153671.82200000004,15943.644999999997,0.0,39044.22199999995
321,153505.30500000023,15390.079999999993,0.0,44558.33400000002
322,147861.92699999994,14579.143000000011,0.0,52926.3769999999
323,128634.06999999986,12532.230000000012,0.0,42190.704999999965
324,104516.00300000001,11709.670000000022,0.0,51880.44199999989
325,125674.024,14286.097000000002,0.0,42125.14800000002
326,131149.7090000002,12651.899999999985,0.0,52924.9439999999
327,121925.84700000013,11400.917999999992,0.0,44857.07199999997
328,115893.59199999983,10508.416000000001,0.0,37792.87099999996
329,109804.84000000001,11845.721000000003,0.0,26866.137999999948
330,67515.98599999999,15606.491000000016,0.0,38840.65100000008
331,62592.82100000021,15739.401999999967,0.0,44653.736999999936
332,78966.675,13037.638000000004,0.0,19307.38400000002
333,14305.52,9505.944999999965,0.0,18576.870000000017
334,10635.111999999996,6492.390000000002,0.0,16302.442999999988
335,11355.253,3891.2429999999918,0.0,12575.733999999999
336,11291.543999999978,2292.851000000001,0.0,12309.80099999998
337,13774.021999999997,2378.7359999999994,0.0,12298.46299999998
338,15901.316000000026,2115.2430000000004,0.0,12304.246999999978
339,18208.969000000012,2610.7180000000017,0.0,12306.537999999991
340,20230.94900000002,2614.7649999999985,0.0,12309.906999999992
341,20996.225999999962,2578.7450000000067,0.0,15281.635999999991
342,85928.08099999995,4972.265000000009,0.0,33235.90800000006
343,99716.27600000001,9694.595999999981,0.0,17626.122000000025
344,103139.76399999988,15282.829999999987,0.0,15487.272999999992
345,102163.8339999997,15884.61700000003,0.0,15952.323
346,99255.20199999998,14701.811999999976,0.0,16131.248999999996
347,94655.05700000002,14782.523000000008,0.0,14512.781999999994
348,69028.83800000006,12013.80500000002,0.0,35077.300000000105
349,86473.98099999981,12538.217999999973,0.0,17203.671000000002
350,89984.7909999998,11434.686999999985,0.0,14762.902000000007
351,88605.14899999996,9873.023000000007,0.0,14729.863999999992
352,85652.65800000011,10714.319999999987,0.0,13987.645000000006
353,78267.65200000012,11761.442999999983,0.0,16300.32799999999
354,65274.929000000164,16447.87200000002,0.0,34493.622000000105
355,59768.892000000036,13663.409999999978,0.0,40614.65799999983
356,75343.88700000016,9139.922000000013,0.0,15335.615999999987
357,8053.400999999998,8039.848999999997,0.0,14635.18700000001
358,10094.72800000001,7067.764000000012,0.0,14600.687999999995
359,10712.563999999991,3589.391000000004,0.0,11018.238999999985
360,12980.276999999985,2591.6829999999973,0.0,10874.555999999979
361,15036.354999999983,2279.589000000004,0.0,10860.31499999998
362,16932.10500000002,2138.6830000000064,0.0,10864.613999999981
363,18910.225000000017,2515.667999999997,0.0,10865.851999999984
364,20481.162999999968,2517.478,0.0,10868.876999999988
365,20974.85300000002,2140.598000000002,0.0,13839.810999999982
366,85659.5530000001,3633.871,0.0,31792.957000000082
367,95330.27100000005,8273.269000000013,0.0,14120.121999999992
368,95392.79800000001,12696.166999999998,0.0,11459.845
369,92383.88000000008,16467.717,0.0,11554.68400000001
370,89078.0800000003,17771.068999999985,0.0,11735.396999999997
371,85970.29500000013,17760.49800000002,0.0,11703.539000000006
372,65275.46000000009,12825.74699999999,0.0,32082.75900000013
373,77032.26699999998,13972.938000000055,0.0,14469.27099999999
374,78609.83800000005,12408.756,0.0,11731.47500000001
375,76755.22199999994,11388.626000000011,0.0,11698.879000000003
376,75393.40499999998,7563.088999999989,0.0,11325.722000000005
377,70564.7860000002,10143.773000000014,0.0,14084.256999999992
378,54988.08900000006,13652.05,0.0,31832.02100000012
379,49543.19700000003,14522.685,0.0,37948.47999999994
380,65228.9469999999,9146.366000000009,0.0,14103.795999999984
381,3708.2799999999993,7749.213000000009,0.0,13799.139000000003
382,5323.718,7379.1990000000005,0.0,13778.625000000011
383,7847.358999999991,3577.8720000000035,0.0,10844.33199999999
384,23987.541999999943,2534.0099999999998,0.0,12417.343
385,25597.569999999963,2279.4809999999998,0.0,12411.167999999998
386,27216.590000000037,3361.8559999999998,0.0,12423.132000000003
387,28832.260999999977,3363.9409999999953,0.0,12436.332000000004
388,30245.577999999896,2645.4090000000015,0.0,12440.942000000006
389,36972.14000000005,6754.196999999998,0.0,17716.84500000005
390,105876.14700000016,16183.063999999986,0.0,38661.09899999996
391,225705.41399999967,16171.768999999962,0.0,28133.546999999984
392,218584.77500000017,15949.900000000005,0.0,39044.250999999946
393,210062.97999999972,15389.070999999987,0.0,44558.65600000002
394,198606.35200000042,14578.236999999983,0.0,52926.4059999999
395,170696.6960000004,12523.446000000016,0.0,42190.73399999996
396,136618.44699999996,11685.315000000031,0.0,51880.44199999989
397,147887.91800000024,14249.31999999999,0.0,42125.14800000002
398,142323.67000000025,12610.669000000005,0.0,52924.9439999999
399,129473.767,11358.24400000003,0.0,44857.07199999997
400,123451.25599999995,10466.395000000004,0.0,37792.87099999996
401,117008.10300000008,11795.097000000018,0.0,26866.419999999947
402,55234.48399999998,15548.100000000017,0.0,38823.10500000008
403,50234.119999999995,15680.472000000032,0.0,44636.06799999993
404,65889.91099999989,12989.63300000002,0.0,19307.38400000002
405,9355.448999999995,9463.672000000011,0.0,18471.220000000012
406,6257.118000000012,6462.965999999999,0.0,16191.282999999998
407,6077.649000000003,3867.1400000000067,0.0,12493.48700000002
408,7597.988999999995,2472.903000000001,0.0,12300.377999999999
409,9214.957000000031,2260.9469999999983,0.0,12308.440999999999
410,10915.591999999997,3327.261000000002,0.0,12328.590000000006
411,12652.818000000012,3330.732999999995,0.0,12342.836000000007
412,14438.499000000049,2622.5949999999966,0.0,12351.586999999998
413,19636.69099999998,6728.575999999998,0.0,17645.85200000002
414,83737.51800000011,16136.170999999986,0.0,38598.64599999996
415,157690.14299999975,15892.355999999989,0.0,28133.517999999982
416,153057.2060000002,15908.57400000002,0.0,39044.22199999995
417,147529.84000000037,15351.971999999998,0.0,44558.36300000002
418,137535.887,14538.633000000025,0.0,52926.3769999999
419,119301.84499999987,12494.701000000014,0.0,42190.704999999965
420,93133.41600000004,11659.213999999998,0.0,51875.6189999999
421,103419.1689999999,14222.616000000018,0.0,42125.14800000002
422,100961.01700000002,12589.741000000004,0.0,52924.8929999999
423,91694.50199999993,11340.734999999984,0.0,44841.86799999997
424,88142.35599999991,10448.552000000009,0.0,37777.66599999997
425,85625.85899999981,11776.355000000014,0.0,26833.096999999947
426,44192.299000000035,15524.522999999988,0.0,38797.732000000055
427,39454.48800000008,15656.705,0.0,44601.673999999926
428,54944.74499999997,12970.413999999997,0.0,19293.325000000015
429,4650.067000000005,9442.664999999983,0.0,18384.475999999988
430,2665.429,6448.903000000012,0.0,16109.143999999973
431,2439.1249999999964,3854.365000000001,0.0,12382.015000000043
432,3259.632000000004,2462.6039999999994,0.0,12196.397000000015
433,4173.9619999999995,2248.6600000000008,0.0,12220.249
434,5268.361000000001,3303.7749999999996,0.0,12255.352
435,6588.006999999983,3307.1929999999957,0.0,12279.397999999997
436,7941.934000000011,2606.4919999999984,0.0,12299.397000000004
437,12025.550999999974,6712.857999999995,0.0,17615.15600000002
438,71284.78300000004,16105.955000000022,0.0,38593.09999999996
439,124014.45899999967,15859.078000000001,0.0,28133.466999999982
440,120369.56800000022,15880.390999999996,0.0,39044.22199999995
441,117259.20000000029,15328.500000000004,0.0,44558.28300000002
442,110522.99999999985,14520.053000000018,0.0,52926.3259999999
443,96710.96799999996,12479.599999999968,0.0,42180.35699999996
444,74761.80299999984,11647.336999999985,0.0,51873.24499999989
445,85928.189,14214.417999999989,0.0,42109.94300000003
446,82367.63299999999,12580.345999999987,0.0,52902.8099999999
447,75181.52800000008,11332.395000000011,0.0,44829.99299999997
448,71837.75200000017,10440.494000000004,0.0,37762.82599999997
449,70670.04199999994,11766.836999999985,0.0,26817.626999999946
450,38088.22599999999,15513.268000000015,0.0,38787.03800000005
451,33894.13000000008,15646.72000000002,0.0,44593.64399999993
452,49236.458000000006,12962.425000000007,0.0,19290.477000000017
453,3398.5609999999992,9433.982,0.0,18355.381999999976
454,1703.7289999999991,6441.300000000008,0.0,16071.503999999974
455,1494.3669999999993,3848.3830000000034,0.0,12338.800000000041
456,1978.096000000001,2455.975000000002,0.0,12138.971000000027
457,2605.9019999999987,2242.683999999997,0.0,12149.64200000001
458,3341.484999999996,3292.1690000000067,0.0,12185.094000000005
459,4344.746000000002,3297.6239999999957,0.0,12229.399000000012
460,5439.8450000000075,2599.652000000003,0.0,12259.405999999992
461,9017.931999999993,6706.912000000012,0.0,17582.789000000026
462,65252.68900000007,16095.76499999999,0.0,38593.08899999996
463,110598.72300000026,15851.827000000014,0.0,28132.229999999985
464,107042.44699999999,15872.867999999991,0.0,39043.977999999945
465,105025.1040000001,15322.821999999986,0.0,44557.04600000002
466,99511.67399999997,14515.961000000003,0.0,52910.1279999999
467,87630.19900000001,12477.13,0.0,42168.037999999964
468,67301.71100000004,11647.151999999987,0.0,51849.8739999999
