Name,hs,dhw,hs_and_dhw,cs,el
B2987,100.085,1.237,101.32199999999999,0.0,3.397
B3441,55.317,1.28,56.597,0.0,1.738
B1256,282.46,5.918,288.378,0.0,59.425
B2978,0.0,0.0,0.0,0.0,0.109
B2788,9.072,0.74,9.812,0.0,2.133
B2950,124.638,4.201,128.839,0.0,6.686
B3496,436.89,7.102,443.99199999999996,0.0,139.569
B1281,134.296,4.407,138.703,0.0,8.042
B1295,409.93,11.498,421.428,0.0,48.351
B2944,59.825,1.256,61.081,0.0,3.045
B1283,56.345,7.008,63.353,0.0,13.409
B3494,955.578,308.861,1264.4389999999999,0.0,704.307
B2952,105.398,3.81,109.208,0.0,6.066
B3480,13.926,1.336,15.262,0.0,7.304
B2946,57.475,0.98,58.455,0.0,2.31
B1297,606.446,12.495,618.941,0.0,138.79
B1526,131.34,3.686,135.026,0.0,6.851
B3331,0.0,0.0,0.0,0.0,0.367
B2749,95.074,6.514,101.588,0.0,18.413
B3457,299.646,6.882,306.528,0.0,72.169
B2991,51.954,1.193,53.147,0.0,2.832
B1240,180.794,3.314,184.108,0.0,5.645
B1254,53.545,4.815,58.36,0.0,8.366
B3443,0.0,0.0,0.0,0.0,0.264
B2985,72.307,3.225,75.532,0.0,5.281
B3325,0.0,0.0,0.0,0.0,0.069
B1532,76.994,1.008,78.002,0.0,2.493
B2013,123.068,3.399,126.467,0.0,5.902
B2775,56.121,7.148,63.269000000000005,0.0,13.542
B2761,187.633,4.997,192.63,0.0,9.279
B1268,67.195,0.998,68.193,0.0,2.359
B3319,142.706,4.992,147.69799999999998,0.0,9.224
B2007,122.629,4.586,127.215,0.0,8.563
B2588,171.484,9.021,180.505,0.0,17.377
B3696,34.017,0.916,34.933,0.0,1.904
B1081,83.092,1.036,84.128,0.0,2.467
B1095,79.213,0.965,80.178,0.0,2.344
B3682,137.673,3.438,141.111,0.0,6.501
B3872,137.841,4.381,142.222,0.0,8.223
B1903,264.686,9.543,274.229,0.0,18.825
B1917,277.694,9.543,287.237,0.0,18.81
B3866,0.0,0.0,0.0,0.0,0.094
B1042,198.677,41.417,240.094,0.0,92.497
B3655,91.402,3.546,94.94800000000001,0.0,5.974
B3133,53.776,9.596,63.372,0.0,18.462
B1724,133.021,2.68,135.701,0.0,4.383
B1730,156.484,11.406,167.89000000000001,0.0,23.193
B2239,203.537,4.222,207.75900000000001,0.0,68.444
B3127,65.43,13.91,79.34,0.0,28.226
B3641,111.339,3.451,114.78999999999999,0.0,6.272
B3899,76.123,3.961,80.084,0.0,6.576
B1056,84.97,1.168,86.138,0.0,2.806
B4106,213.529,5.671,219.2,0.0,51.89
B3669,147.324,31.017,178.341,0.0,69.093
B2577,436.271,8.618,444.889,0.0,17.045
B1718,314.649,5.505,320.154,0.0,10.423
B2211,255.127,7.352,262.479,0.0,14.142
B2205,219.191,8.21,227.401,0.0,15.528
B4112,23.123,1.222,24.345000000000002,0.0,5.923
B2563,117.525,5.378,122.903,0.0,9.759
B1693,119.329,2.939,122.268,0.0,4.795
B3084,94.669,4.909,99.578,0.0,8.917
B3090,77.819,1.29,79.10900000000001,0.0,1.829
B1687,96.382,5.534,101.91600000000001,0.0,10.016
B4099,47.915,8.008,55.923,0.0,16.874
B3906,0.0,0.0,0.0,0.0,0.262
B1877,86.606,1.868,88.47399999999999,0.0,6.036
B1863,96.973,7.051,104.024,0.0,20.943
B3912,296.541,12.837,309.378,0.0,25.737
B1136,62.132,0.997,63.129,0.0,1.944
B3721,62.629,4.245,66.874,0.0,7.658
B3047,54.266,1.028,55.294,0.0,2.514
B2359,174.243,5.888,180.131,0.0,11.436
B1650,113.579,1.35,114.92899999999999,0.0,4.045
B1888,208.105,3.731,211.83599999999998,0.0,6.562
B1644,68.163,2.137,70.3,0.0,5.199
B3053,0.0,0.0,0.0,0.0,0.446
B3735,55.082,0.976,56.058,0.0,2.276
B1122,175.886,13.552,189.438,0.0,27.144
B2403,40.941,0.791,41.732,0.0,13.618
B4072,0.0,0.0,0.0,0.0,0.228
B2365,52.369,1.09,53.459,0.0,1.182
B2371,103.44,13.138,116.578,0.0,26.758
B1678,70.764,5.737,76.50099999999999,0.0,10.533
B2417,18.627,0.47,19.096999999999998,0.0,5.506
B3709,30.431,0.912,31.343,0.0,1.895
B4066,0.0,0.0,0.0,0.0,0.651
B3286,62.232,4.396,66.628,0.0,11.309
B2198,489.014,13.69,502.704,0.0,27.978
B1491,266.967,9.87,276.837,0.0,19.921
B2826,11.767,1.103,12.87,0.0,2.811
B2832,5.859,0.907,6.766,0.0,2.235
B1485,29.694,5.008,34.702,0.0,7.87
B3292,96.917,0.963,97.88,0.0,2.369
B1452,159.65,5.329,164.979,0.0,9.999
B3245,179.029,3.652,182.68099999999998,0.0,5.987
B3523,8.063,0.194,8.257000000000001,0.0,2.429
B1334,183.237,4.339,187.576,0.0,7.46
B1320,622.37,17.263,639.633,0.0,224.434
B3537,79.989,2.0,81.989,0.0,21.571
B2629,172.789,4.862,177.65099999999998,0.0,8.932
B3251,116.947,3.65,120.59700000000001,0.0,5.993
B1446,128.579,1.482,130.061,0.0,4.488
B2167,200.538,4.746,205.28400000000002,0.0,8.578
B3279,0.0,0.0,0.0,0.0,0.026
B1308,197.325,4.351,201.676,0.0,7.497
B2601,46.028,7.313,53.341,0.0,15.474
B2615,241.432,3.16,244.59199999999998,0.0,5.576
B2173,238.997,5.594,244.591,0.0,10.332
B2614,164.372,2.431,166.80300000000003,0.0,3.87
B2172,191.11,7.218,198.328,0.0,14.29
B3278,0.0,0.0,0.0,0.0,0.45
B2166,307.929,27.359,335.28799999999995,0.0,57.939
B2600,52.069,7.699,59.768,0.0,15.861
B1309,123.238,3.032,126.27,0.0,4.78
B2628,288.423,8.478,296.901,0.0,16.702
B1321,600.207,20.301,620.508,0.0,244.703
B1447,152.612,5.07,157.682,0.0,9.093
B3250,113.671,3.677,117.34800000000001,0.0,6.06
B3244,114.441,3.583,118.024,0.0,5.94
B1453,71.468,4.632,76.10000000000001,0.0,12.611
B1335,183.262,4.337,187.599,0.0,7.475
B3522,0.0,0.0,0.0,0.0,0.091
B2833,12.395,1.097,13.491999999999999,0.0,2.73
B3293,47.067,0.946,48.013,0.0,2.29
B1484,76.265,4.538,80.803,0.0,8.009
B1490,226.785,10.724,237.509,0.0,21.888
B2199,340.915,10.531,351.446,0.0,21.413
B3287,0.0,0.0,0.0,0.0,0.137
B2827,7.11,0.971,8.081,0.0,2.648
B1679,90.372,2.395,92.767,0.0,3.875
B2370,55.662,7.332,62.994,0.0,15.363
B4067,0.0,0.0,0.0,0.0,2.66
B3708,31.329,0.912,32.241,0.0,1.897
B2416,162.873,47.723,210.596,0.0,19.851
B4073,10.819,0.366,11.185,0.0,3.903
B2402,214.777,71.56,286.337,0.0,30.85
B2364,111.239,1.183,112.42200000000001,0.0,3.252
B3052,171.866,6.766,178.632,0.0,12.768
B1645,126.677,1.894,128.571,0.0,6.436
B1123,71.894,3.881,75.775,0.0,36.302
B3734,76.981,0.921,77.902,0.0,1.935
B3720,126.662,3.74,130.40200000000002,0.0,6.648
B1137,75.52,0.994,76.514,0.0,1.939
B1889,76.552,3.121,79.673,0.0,5.092
B1651,79.014,1.008,80.02199999999999,0.0,2.584
B2358,141.715,5.56,147.275,0.0,10.504
B3046,65.974,1.023,66.997,0.0,2.492
B1862,92.01,1.203,93.21300000000001,0.0,3.321
B3913,111.067,3.775,114.842,0.0,6.587
B3907,49.285,8.137,57.422,0.0,16.825
B1876,192.619,3.535,196.154,0.0,57.14
B1686,133.767,4.445,138.212,0.0,8.001
B4098,103.789,2.64,106.429,0.0,4.98
B3085,0.0,0.0,0.0,0.0,0.099
B1692,28.684,4.076,32.76,0.0,7.935
B2204,225.075,8.415,233.48999999999998,0.0,16.092
B2562,98.268,5.619,103.887,0.0,10.415
B4113,87.952,2.794,90.746,0.0,4.672
B2576,171.623,11.093,182.71599999999998,0.0,22.364
B3668,75.18,4.255,79.435,0.0,43.282
B4107,147.393,4.829,152.222,0.0,8.772
B2210,51.726,1.55,53.275999999999996,0.0,11.887
B1719,165.242,3.413,168.655,0.0,6.108
B3126,44.677,8.73,53.407,0.0,17.017
B2238,265.994,15.644,281.63800000000003,0.0,130.361
B1731,95.09,1.829,96.919,0.0,2.834
B1057,37.0,1.045,38.045,0.0,2.619
B3898,0.0,0.0,0.0,0.0,0.192
B3640,40.235,7.1,47.335,0.0,14.63
B3654,0.0,0.0,0.0,0.0,0.135
B1043,220.699,11.575,232.274,0.0,35.125
B1725,118.619,2.591,121.21,0.0,4.317
B3132,31.885,1.408,33.293,0.0,9.013
B1916,137.553,5.391,142.944,0.0,9.888
B3867,0.0,0.0,0.0,0.0,0.092
B3873,111.459,6.164,117.623,0.0,19.033
B1902,26.666,1.099,27.765,0.0,6.377
B3683,70.282,10.9,81.182,0.0,21.884
B1094,249.3,2.746,252.04600000000002,0.0,12.435
B1080,76.998,1.073,78.071,0.0,2.441
B3697,34.984,0.915,35.899,0.0,1.904
B2589,23.406,2.759,26.165,0.0,5.092
B1269,75.981,0.924,76.905,0.0,1.972
B2760,41.097,5.519,46.616,0.0,10.027
B2006,194.756,2.896,197.652,0.0,4.929
B3318,164.401,6.26,170.661,0.0,11.833
B2012,166.641,6.014,172.655,0.0,10.415
B2774,138.518,7.897,146.415,0.0,15.481
B2984,86.637,3.961,90.598,0.0,6.591
B3442,0.0,0.0,0.0,0.0,3.249
B1255,166.982,4.663,171.645,0.0,39.438
B1533,55.569,0.965,56.534000000000006,0.0,2.268
B3324,0.0,0.0,0.0,0.0,0.119
B3330,1445.028,22.369,1467.397,0.0,576.14
B1527,109.556,3.063,112.619,0.0,5.028
B1241,134.751,3.528,138.279,0.0,6.01
B2990,34.277,1.025,35.302,0.0,2.44
B3456,370.265,7.848,378.113,0.0,81.267
B2748,95.139,6.528,101.667,0.0,18.427
B1296,103.678,6.303,109.981,0.0,75.43
B2947,57.984,0.974,58.958,0.0,2.207
B3481,0.0,0.0,0.0,0.0,0.211
B2953,62.71,1.257,63.967,0.0,3.1
B3495,27.604,0.628,28.232,0.0,8.936
B1282,185.178,3.693,188.871,0.0,65.387
B1286,620.804,36.258,657.062,0.0,79.269
B2957,136.902,4.5,141.402,0.0,8.108
B3491,621.003,133.98,754.9830000000001,0.0,307.732
B2943,109.286,1.48,110.766,0.0,4.196
B1292,726.239,25.641,751.88,0.0,319.15
B1279,71.794,0.92,72.714,0.0,1.947
B2770,127.461,4.788,132.249,0.0,8.736
B3308,67.575,13.213,80.788,0.0,28.272
B2016,40.883,5.949,46.832,0.0,12.393
B2002,169.591,1.281,170.872,0.0,3.989
B2764,136.251,3.435,139.686,0.0,6.191
B2994,71.406,1.217,72.623,0.0,2.953
B3452,104.205,9.375,113.58,0.0,18.997
B1245,702.787,22.202,724.989,0.0,277.337
B1523,154.648,4.439,159.087,0.0,7.996
B3334,0.0,0.0,0.0,0.0,2.779
B3320,78.694,4.408,83.102,0.0,7.85
B1537,457.082,9.44,466.522,0.0,102.892
B1251,96.534,2.225,98.759,0.0,3.492
B2980,97.116,1.285,98.401,0.0,3.706
B3446,107.994,8.261,116.255,0.0,16.434
B1906,148.525,8.898,157.423,0.0,18.719
B3877,257.78,2.954,260.734,0.0,6.075
B3863,88.33,4.043,92.373,0.0,8.197
B1912,375.555,20.298,395.853,0.0,41.967
B3693,34.988,0.913,35.900999999999996,0.0,1.885
B1084,92.589,1.069,93.658,0.0,2.714
B1090,78.628,1.187,79.815,0.0,2.877
B2599,206.551,10.223,216.774,0.0,20.349
B3687,77.631,4.291,81.922,0.0,7.784
B2214,115.067,1.215,116.282,0.0,2.868
B4103,31.071,6.965,38.036,0.0,14.4
B2572,0.0,0.0,0.0,0.0,0.403
B3678,0.0,0.0,0.0,0.0,0.057
B4117,294.227,7.064,301.291,0.0,13.873
B2566,32.649,4.77,37.419,0.0,8.803
B2200,154.202,4.786,158.988,0.0,8.616
B1709,52.823,10.343,63.166,0.0,14.085
B2228,66.784,1.197,67.98100000000001,0.0,2.185
B3136,101.786,13.774,115.56,0.0,28.091
B1721,102.113,2.168,104.281,0.0,3.443
B1047,1278.141,29.267,1307.4080000000001,0.0,356.491
B3650,6.51,1.027,7.537,0.0,2.425
B3888,32.032,6.278,38.309999999999995,0.0,12.995
B3644,6.618,1.022,7.640000000000001,0.0,2.518
B1053,569.076,34.665,603.741,0.0,109.745
B1735,163.325,2.581,165.90599999999998,0.0,4.339
B3122,162.537,7.977,170.514,0.0,15.239
B1872,588.015,22.681,610.696,0.0,46.572
B3903,0.0,0.0,0.0,0.0,0.427
B3917,163.113,3.885,166.998,0.0,31.389
B1866,39.836,6.106,45.942,0.0,12.715
B1696,89.636,3.742,93.378,0.0,6.662
B3081,0.0,0.0,0.0,0.0,0.304
B4088,567.676,16.984,584.6600000000001,0.0,197.313
B3095,0.0,0.0,0.0,0.0,0.421
B1682,0.0,0.0,0.0,0.0,0.151
B1669,124.957,6.347,131.304,0.0,12.426
B2360,83.701,5.145,88.84599999999999,0.0,9.514
B2406,8.526,0.227,8.753,0.0,2.311
B3718,24.878,1.42,26.298000000000002,0.0,1.895
B2412,0.0,0.0,0.0,0.0,0.602
B4063,14.322,0.593,14.915,0.0,3.831
B2374,61.91,5.167,67.077,0.0,9.692
B3042,80.003,1.034,81.037,0.0,2.576
B1655,203.21,2.777,205.987,0.0,4.614
B1133,130.961,3.583,134.544,0.0,5.642
B3724,33.154,0.916,34.07,0.0,1.901
B3730,33.732,0.912,34.644,0.0,1.893
B1127,101.273,3.956,105.229,0.0,6.362
B1641,62.84,5.184,68.024,0.0,9.502
B1899,264.09,4.832,268.92199999999997,0.0,8.9
B3056,193.774,4.252,198.026,0.0,7.626
B2348,76.504,5.248,81.75200000000001,0.0,8.681
B2823,5.837,0.908,6.745,0.0,2.228
B3283,288.187,7.918,296.105,0.0,15.318
B1494,476.354,17.939,494.293,0.0,38.137
B1480,111.556,1.552,113.108,0.0,4.154
B3297,48.522,1.605,50.126999999999995,0.0,11.881
B2189,124.389,5.353,129.742,0.0,9.454
B2837,159.449,5.328,164.77700000000002,0.0,10.003
B2604,24.189,2.766,26.955,0.0,5.129
B2162,205.317,4.427,209.744,0.0,7.965
B2176,244.494,17.235,261.729,0.0,34.421
B3268,32.489,0.898,33.387,0.0,2.052
B2610,186.413,3.137,189.55,0.0,5.318
B1319,109.844,3.107,112.951,0.0,24.158
B3526,0.0,0.0,0.0,0.0,0.06
B2638,126.34,3.591,129.931,0.0,6.256
B1331,191.26,4.34,195.6,0.0,7.479
B1457,184.59,4.459,189.049,0.0,8.125
B3240,0.0,0.0,0.0,0.0,0.369
B3254,210.663,4.486,215.149,0.0,7.921
B1443,73.831,0.963,74.794,0.0,2.273
B1325,277.227,4.444,281.671,0.0,8.374
B1442,54.736,0.967,55.702999999999996,0.0,2.293
B3255,125.376,4.211,129.58700000000002,0.0,7.669
B3533,518.298,6.752,525.05,0.0,158.188
B1324,232.338,7.464,239.802,0.0,14.683
B1330,49.489,9.534,59.022999999999996,0.0,19.68
B2639,190.283,24.14,214.423,0.0,50.697
B3527,103.668,4.383,108.051,0.0,7.865
B3241,14.8,0.645,15.445,0.0,2.804
B1456,110.706,4.454,115.16,0.0,7.932
B3269,35.502,0.938,36.440000000000005,0.0,2.251
B2177,186.934,6.218,193.152,0.0,11.263
B1318,251.471,6.768,258.239,0.0,12.469
B2611,51.196,9.855,61.051,0.0,20.372
B2605,0.0,0.252,0.252,0.0,0.993
B2163,63.743,2.513,66.256,0.0,4.06
B2188,497.083,14.816,511.899,0.0,30.992
B3296,46.365,0.884,47.249,0.0,1.919
B1481,120.851,1.534,122.385,0.0,5.37
B2836,0.0,0.0,0.0,0.0,0.48
B2822,9.505,0.916,10.421000000000001,0.0,2.324
B1495,170.543,4.988,175.531,0.0,9.088
B3282,0.0,0.0,0.0,0.0,0.096
B1126,97.584,4.064,101.648,0.0,6.902
B3731,49.861,0.916,50.776999999999994,0.0,1.936
B2349,40.506,0.741,41.247,0.0,12.079
B3057,249.768,5.085,254.853,0.0,9.393
B1898,452.835,9.274,462.109,0.0,101.061
B1640,157.403,5.648,163.051,0.0,10.423
B1654,107.033,14.876,121.909,0.0,30.79
B3043,60.034,1.057,61.091,0.0,2.652
B3725,63.08,0.919,63.998999999999995,0.0,1.936
B1132,109.759,4.025,113.784,0.0,6.735
B4062,161.546,3.875,165.421,0.0,6.78
B2413,35.111,1.362,36.473,0.0,8.561
B2375,140.305,4.846,145.151,0.0,8.923
B2361,206.606,5.373,211.97899999999998,0.0,9.904
B1668,87.946,1.067,89.01299999999999,0.0,2.542
B3719,31.716,0.916,32.632,0.0,1.907
B4076,56.708,1.574,58.282,0.0,1.375
B2407,0.0,0.0,0.0,0.0,0.199
B1683,105.806,2.441,108.247,0.0,3.965
B3094,58.394,1.114,59.507999999999996,0.0,1.419
B3080,196.038,12.332,208.37,0.0,24.43
B1697,137.003,2.676,139.67899999999997,0.0,4.393
B4089,159.808,3.464,163.272,0.0,6.08
B3916,140.528,7.495,148.023,0.0,14.613
B1867,388.679,5.454,394.133,0.0,116.073
B1873,599.22,22.849,622.0690000000001,0.0,47.054
B1052,199.98,52.234,252.214,0.0,22.107
B3645,6.611,1.023,7.6339999999999995,0.0,2.515
B3123,204.108,9.407,213.51500000000001,0.0,18.29
B1734,161.987,2.356,164.343,0.0,3.95
B1720,111.095,2.272,113.367,0.0,3.485
B3137,76.695,6.858,83.553,0.0,13.094
B2229,1621.573,68.479,1690.0520000000001,0.0,901.901
B3889,82.318,5.1,87.41799999999999,0.0,9.448
B3651,43.52,7.459,50.979,0.0,14.922
B1046,2212.952,86.08,2299.032,0.0,1154.099
B2567,117.247,4.586,121.833,0.0,8.322
B4116,216.811,6.866,223.67700000000002,0.0,12.727
B3679,161.326,5.509,166.83499999999998,0.0,9.829
B1708,169.21,2.571,171.781,0.0,4.034
B2201,153.156,4.971,158.127,0.0,8.891
B2215,14.568,0.163,14.731,0.0,1.092
B2573,45.652,2.237,47.889,0.0,3.317
B4102,56.127,11.11,67.237,0.0,23.667
B3686,193.982,3.069,197.051,0.0,57.033
B2598,198.715,6.218,204.933,0.0,11.94
