,hs,dhw,cs,el
111,88112.15000000007,11496.056999999977,0.0,44725.73800000008
112,85092.92900000013,10593.967999999986,0.0,37662.717000000026
113,81639.8889999998,11939.661999999986,0.0,26736.096000000012
114,47554.46100000013,15742.755999999974,0.0,38689.81200000001
115,43568.225000000064,15878.28399999999,0.0,44499.82300000005
116,59937.40699999999,13153.279999999999,0.0,19178.289000000066
117,7173.938999999991,9576.730000000007,0.0,18414.943999999992
118,4036.9349999999936,6535.370000000006,0.0,16091.968000000008
119,3875.3939999999957,3903.6910000000025,0.0,12358.402000000027
120,5361.250999999999,2486.503999999999,0.0,12154.441000000008
121,6954.173999999994,2262.780999999999,0.0,12157.139999999996
122,8829.01300000001,3317.801999999994,0.0,12178.358999999995
123,10829.162000000008,3321.7100000000028,0.0,12190.50399999999
124,12880.738999999992,2616.178000000008,0.0,12202.636999999997
125,19039.945999999993,6807.232000000017,0.0,17505.553000000004
126,83287.62699999983,16341.813000000013,0.0,38466.76699999996
127,135959.9759999999,16093.135999999975,0.0,28019.566000000017
128,134593.5899999999,16114.37500000001,0.0,38930.46100000006
129,131738.82400000014,15552.791999999998,0.0,44444.37900000002
130,125807.18899999995,14733.652000000018,0.0,52812.43300000003
131,105805.78400000023,12656.222000000009,0.0,42077.03200000007
132,80351.153,11805.213000000014,0.0,51742.14799999997
133,95229.1240000003,14410.274999999992,0.0,41995.08399999989
134,97097.48800000007,12759.902999999977,0.0,52794.80800000015
135,90401.35099999984,11496.089999999973,0.0,44725.834000000075
136,87294.59299999982,10593.022000000003,0.0,37662.41500000003
137,84340.2109999999,11939.702999999989,0.0,26736.302000000014
138,50037.182999999946,15742.812999999975,0.0,38686.930000000015
139,45867.71599999997,15878.358999999991,0.0,44502.93100000004
140,62370.30000000001,13154.421000000013,0.0,19178.289000000066
141,7511.544000000005,9579.025000000009,0.0,18420.681999999993
142,4599.510999999997,6538.291999999998,0.0,16104.22800000002
143,4626.2360000000135,3905.548000000001,0.0,12372.271000000019
144,6360.373999999988,2488.1129999999966,0.0,12175.662000000004
145,8221.055000000008,2265.187999999999,0.0,12172.98199999999
